iso_week_start_date,product_id,product_name,category,location_id,ending_inventory_units,ending_inventory_cost,days_on_hand,weeks_of_supply,is_low_stock,is_overstock,stockout_risk_flag,carrying_cost_usd,sales_units,cogs,hold_flag,hold_reason
2023-10-23,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,297,9572.31,2.6,0.4,true,false,true,46.02,789,25429.47,false,null
2023-10-30,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,84,2707.32,0.4,0.1,true,false,true,13.02,1612,51954.76,false,null
2023-11-06,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,467,15051.41,6.1,0.9,true,false,true,72.36,533,17178.59,false,null
2023-11-13,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,410,13214.3,3.7,0.5,true,false,true,63.53,776,25010.48,false,null
2023-11-20,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,42,1353.66,0.2,0,true,false,true,6.51,1392,44864.16,false,null
2023-11-27,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,73,2352.79,0.3,0,true,false,true,11.31,1927,62107.21,false,null
2023-12-04,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,176,5672.48,0.8,0.1,true,false,true,27.27,1597,51471.31,false,null
2023-12-11,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,482,15534.86,4.8,0.7,true,false,true,74.69,700,22561,false,null
2023-12-18,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,true,0,712,22947.76,false,null
2023-12-25,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,324,10442.52,0.9,0.1,true,false,true,50.2,2454,79092.42,false,null
2024-01-01,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,614,19789.22,2.6,0.4,true,false,true,95.14,1641,52889.43,false,null
2024-01-08,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,316,10184.68,5.5,0.8,true,false,true,48.96,403,12988.69,false,null
2024-01-15,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,300,9669,2.4,0.3,true,false,true,46.49,870,28040.1,false,null
2024-01-22,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,189,6091.47,1,0.1,true,false,true,29.29,1347,43413.81,false,null
2024-01-29,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,582,18757.86,1.6,0.2,true,false,true,90.18,2534,81670.82,false,null
2024-02-05,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,true,0,1881,60624.63,false,null
2024-02-12,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,true,0,1344,43317.12,false,null
2024-02-19,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,92,2965.16,0.4,0.1,true,false,true,14.26,1633,52631.59,false,null
2024-02-26,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,528,17017.44,2,0.3,true,false,true,81.81,1858,59883.34,false,null
2024-03-04,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,true,0,1930,62203.9,false,null
2024-03-11,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,450,14503.5,1.6,0.2,true,false,true,69.73,1928,62139.44,false,null
2024-03-18,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,550,17726.5,8.4,1.2,true,false,true,85.22,456,14696.88,false,null
2024-03-25,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,268,8637.64,1.6,0.2,true,false,true,41.53,1140,36742.2,false,null
2024-04-01,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,462,14890.26,999,99,false,true,false,71.59,0,0,false,null
2024-04-08,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,429,13826.67,2.8,0.4,true,false,false,66.47,1064,34292.72,false,null
2024-04-15,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,637,20530.51,1.7,0.2,true,false,false,98.7,2679,86344.17,false,null
2024-04-22,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,false,0,2416,77867.68,false,null
2024-04-29,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,717,23108.91,2.3,0.3,true,false,true,111.1,2186,70454.78,false,null
2024-05-06,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,258,8315.34,0.9,0.1,true,false,true,39.98,1934,62332.82,false,null
2024-05-13,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,373,12021.79,1.6,0.2,true,false,true,57.8,1627,52438.21,false,null
2024-05-20,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,307,9894.61,1.7,0.2,true,false,true,47.57,1296,41770.08,false,null
2024-05-27,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,443,14277.89,2.1,0.3,true,false,true,68.64,1507,48570.61,false,null
2024-06-03,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,364,11731.72,2.5,0.4,true,false,true,56.4,1035,33358.05,false,null
2024-06-10,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,389,12537.47,1.7,0.2,true,false,true,60.28,1578,50858.94,false,null
2024-06-17,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,361,11635.03,2.3,0.3,true,false,true,55.94,1112,35839.76,false,null
2024-06-24,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,568,18306.64,2.6,0.4,true,false,true,88.01,1535,49473.05,false,null
2024-07-01,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,588,18951.24,2,0.3,true,false,true,91.11,2014,64911.22,false,null
2024-07-08,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,288,9282.24,1.3,0.2,true,false,true,44.63,1516,48860.68,false,null
2024-07-15,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,39,1256.97,0.2,0,true,false,true,6.04,1394,44928.62,false,null
2024-07-22,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,229,7380.67,2,0.3,true,false,true,35.48,805,25945.15,false,null
2024-07-29,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,258,8315.34,1.3,0.2,true,false,true,39.98,1402,45186.46,false,null
2024-08-05,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,110,3545.3,0.5,0.1,true,false,true,17.04,1446,46604.58,false,null
2024-08-12,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,143,4608.89,0.4,0.1,true,false,true,22.16,2555,82347.65,false,null
2024-08-19,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,131,4222.13,0.4,0.1,true,false,true,20.3,2293,73903.39,false,null
2024-08-26,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,147,4737.81,0.8,0.1,true,false,true,22.78,1320,42543.6,false,null
2024-09-02,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,370,11925.1,1.5,0.2,true,false,true,57.33,1743,56176.89,false,null
2024-09-09,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,155,4995.65,1.3,0.2,true,false,true,24.02,820,26428.6,false,null
2024-09-16,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,122,3932.06,0.6,0.1,true,false,true,18.9,1324,42672.52,false,null
2024-09-23,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,51,1643.73,0.6,0.1,true,false,true,7.9,637,20530.51,false,null
2024-09-30,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,459,14793.57,13.5,1.9,true,false,false,71.12,238,7670.74,false,null
2024-10-07,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,273,8798.79,1.1,0.2,true,false,true,42.3,1691,54500.93,false,null
2024-10-14,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,362,11667.26,2.1,0.3,true,false,true,56.09,1200,38676,false,null
2024-10-21,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,200,6446,1.1,0.2,true,false,true,30.99,1228,39578.44,false,null
2024-10-28,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,192,6188.16,1.4,0.2,true,false,true,29.75,983,31682.09,true,QC hold
2024-11-04,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,129,4157.67,1.1,0.2,true,false,true,19.99,800,25784,false,null
2024-11-11,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,449,14471.27,2.2,0.3,true,false,true,69.57,1397,45025.31,false,null
2024-11-18,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,295,9507.85,2.6,0.4,true,false,true,45.71,782,25203.86,false,null
2024-11-25,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,211,6800.53,1,0.1,true,false,true,32.69,1536,49505.28,false,null
2024-12-02,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,559,18016.57,4.9,0.7,true,false,true,86.62,801,25816.23,false,null
2024-12-09,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,388,12505.24,5.3,0.8,true,false,true,60.12,514,16566.22,false,null
2024-12-16,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,534,17210.82,2.3,0.3,true,false,true,82.74,1592,51310.16,false,null
2024-12-23,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,true,0,1221,39352.83,false,null
2024-12-30,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,393,12666.39,1.6,0.2,true,false,true,60.9,1721,55467.83,false,null
2025-01-06,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,551,17758.73,6.4,0.9,true,false,true,85.38,603,19434.69,false,null
2025-01-13,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,526,16952.98,3.8,0.5,true,false,true,81.5,968,31198.64,false,null
2025-01-20,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,511,16469.53,4.1,0.6,true,false,true,79.18,883,28459.09,true,QC hold
2025-01-27,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,46,1482.58,0.2,0,true,false,false,7.13,1391,44831.93,false,null
2025-02-03,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,178,5736.94,1.5,0.2,true,false,true,27.58,823,26525.29,false,null
2025-02-10,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,471,15180.33,2.1,0.3,true,false,true,72.98,1557,50182.11,false,null
2025-02-17,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,443,14277.89,3,0.4,true,false,true,68.64,1034,33325.82,false,null
2025-02-24,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,400,12892,1.5,0.2,true,false,true,61.98,1889,60882.47,false,null
2025-03-03,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,69,2223.87,0.4,0.1,true,false,true,10.69,1308,42156.84,false,null
2025-03-10,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,116,3738.68,1.2,0.2,true,false,true,17.97,667,21497.41,false,null
2025-03-17,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,true,0,1781,57401.63,false,null
2025-03-24,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,412,13278.76,2.1,0.3,true,false,true,63.84,1348,43446.04,false,null
2025-03-31,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,600,19338,4.6,0.7,true,false,true,92.97,918,29587.14,false,null
2025-04-07,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,223,7187.29,2.3,0.3,true,false,true,34.55,681,21948.63,false,null
2025-04-14,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,789,25429.47,2.2,0.3,true,false,true,122.26,2522,81284.06,false,null
2025-04-21,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,343,11054.89,1.8,0.3,true,false,true,53.15,1340,43188.2,false,null
2025-04-28,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,312,10055.76,1.4,0.2,true,false,true,48.35,1580,50923.4,false,null
2025-05-05,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,469,15115.87,2.8,0.4,true,false,true,72.67,1179,37999.17,false,null
2025-05-12,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,125,4028.75,0.9,0.1,true,false,true,19.37,1026,33067.98,false,null
2025-05-19,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,482,15534.86,2.4,0.3,true,false,true,74.69,1409,45412.07,false,null
2025-05-26,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,true,0,2427,78222.21,false,null
2025-06-02,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,436,14052.28,4.8,0.7,true,false,true,67.56,636,20498.28,false,null
2025-06-09,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,441,14213.43,2.2,0.3,true,false,true,68.33,1419,45734.37,false,null
2025-06-16,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,621,20014.83,1.6,0.2,true,false,true,96.23,2775,89438.25,false,null
2025-06-23,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,400,12892,5.8,0.8,true,false,true,61.98,486,15663.78,false,null
2025-06-30,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,89,2868.47,0.7,0.1,true,false,true,13.79,850,27395.5,false,null
2025-07-07,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,123,3964.29,0.4,0.1,true,false,true,19.06,2112,68069.76,false,null
2025-07-14,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,true,0,582,18757.86,false,null
2025-07-21,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,354,11409.42,1.3,0.2,true,false,true,54.85,1846,59496.58,false,null
2025-07-28,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,446,14374.58,3.2,0.5,true,false,true,69.11,982,31649.86,false,null
2025-08-04,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,154,4963.42,0.9,0.1,true,false,true,23.86,1253,40384.19,false,null
2025-08-11,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,8,257.84,0.1,0,true,false,true,1.24,881,28394.63,false,null
2025-08-18,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,504,16243.92,2.5,0.4,true,false,true,78.1,1430,46088.9,false,null
2025-08-25,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,565,18209.95,5.2,0.7,true,false,true,87.55,759,24462.57,false,null
2025-09-01,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,328,10571.44,6.5,0.9,true,false,true,50.82,355,11441.65,false,null
2025-09-08,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,372,11989.56,2.1,0.3,true,false,true,57.64,1231,39675.13,false,null
2025-09-15,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,23,741.29,0.1,0,true,false,true,3.56,1315,42382.45,false,null
2025-09-22,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,206,6639.38,1.3,0.2,true,false,true,31.92,1082,34872.86,false,null
2025-09-29,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,331,10668.13,1.6,0.2,true,false,true,51.29,1409,45412.07,false,null
2025-10-06,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,245,7896.35,1.3,0.2,true,false,true,37.96,1338,43123.74,false,null
2025-10-13,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,0,0,0,0,true,false,true,0,1598,51503.54,false,null
2025-10-20,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,447,14406.81,1.6,0.2,true,false,true,69.26,2005,64621.15,false,null
2025-10-27,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,425,13697.75,4.5,0.6,true,false,true,65.85,668,21529.64,false,null
2025-11-03,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,483,15567.09,3.6,0.5,true,false,true,74.84,935,30135.05,false,null
2025-11-10,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,384,12376.32,4.5,0.6,true,false,true,59.5,600,19338,false,null
2025-11-17,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,212,6832.76,0.9,0.1,true,false,true,32.85,1591,51277.93,false,null
2025-11-24,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,212,6832.76,1.9,0.3,true,false,true,32.85,767,24720.41,false,null
2025-12-01,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,535,17243.05,2.2,0.3,true,false,true,82.9,1669,53791.87,false,null
2025-12-08,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,47,1514.81,0.5,0.1,true,false,true,7.28,725,23366.75,false,null
2025-12-15,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,247,7960.81,2.1,0.3,true,false,true,38.27,838,27008.74,false,null
2025-12-22,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,371,11957.33,1.8,0.3,true,false,true,57.49,1478,47635.94,false,null
2025-12-29,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,354,11409.42,8,1.1,true,false,true,54.85,308,9926.84,false,null
2026-01-05,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,470,15148.1,5.5,0.8,true,false,true,72.83,599,19305.77,false,null
2026-01-12,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,181,5833.63,2.5,0.4,true,false,true,28.05,516,16630.68,false,null
2026-01-19,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,238,7670.74,4.3,0.6,true,false,true,36.88,385,12408.55,false,null
2026-01-26,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,535,17243.05,4,0.6,true,false,true,82.9,943,30392.89,false,null
2026-02-02,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,253,8154.19,1,0.1,true,false,true,39.2,1801,58046.23,false,null
2026-02-09,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,345,11119.35,2.6,0.4,true,false,true,53.46,924,29780.52,false,null
2026-02-16,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,397,12795.31,2.5,0.4,true,false,true,61.52,1103,35549.69,false,null
2026-02-23,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,448,14439.04,2.7,0.4,true,false,true,69.42,1143,36838.89,false,null
2026-03-02,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,324,10442.52,1.8,0.3,true,false,true,50.2,1276,41125.48,false,null
2026-03-09,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,236,7606.28,1.5,0.2,true,false,true,36.57,1099,35420.77,false,null
2026-03-16,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,271,8734.33,3.9,0.6,true,false,true,41.99,483,15567.09,false,null
2026-03-23,APX-00015,Apex Pro Hex Bolts M6 #15,fasteners,WH-EAST-02,105,3384.15,999,99,false,true,false,16.27,0,0,false,null
2022-01-03,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,399,8977.5,2.6,0.4,true,false,true,43.16,1064,23940,false,null
2022-01-10,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,313,7042.5,1.1,0.2,true,false,true,33.86,1960,44100,false,null
2022-01-17,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,189,4252.5,1,0.1,true,false,true,20.44,1324,29790,false,null
2022-01-24,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,194,4365,0.9,0.1,true,false,true,20.99,1519,34177.5,false,null
2022-01-31,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,291,6547.5,1.9,0.3,true,false,true,31.48,1089,24502.5,false,null
2022-02-07,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,344,7740,1.9,0.3,true,false,true,37.21,1288,28980,false,null
2022-02-14,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,203,4567.5,0.8,0.1,true,false,true,21.96,1801,40522.5,false,null
2022-02-21,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,328,7380,1.9,0.3,true,false,true,35.48,1203,27067.5,false,null
2022-02-28,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,298,6705,1.6,0.2,true,false,true,32.24,1311,29497.5,false,null
2022-03-07,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,100,2250,0.4,0.1,true,false,true,10.82,1644,36990,false,null
2022-03-14,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,25,562.5,0.1,0,true,false,true,2.7,3180,71550,false,null
2022-03-21,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,46,1035,0.1,0,true,false,true,4.98,4361,98122.5,false,null
2022-03-28,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,931,20947.5,1.9,0.3,true,false,true,100.71,3368,75780,false,null
2022-04-04,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,465,10462.5,1.2,0.2,true,false,true,50.3,2775,62437.5,false,null
2022-04-11,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,462,10395,2.7,0.4,true,false,true,49.98,1215,27337.5,false,null
2022-04-18,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,309,6952.5,1.5,0.2,true,false,true,33.43,1471,33097.5,false,null
2022-04-25,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,826,18585,1.6,0.2,true,false,true,89.35,3517,79132.5,false,null
2022-05-02,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,245,5512.5,0.6,0.1,true,false,true,26.5,2848,64080,false,null
2022-05-09,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,150,3375,1.1,0.2,true,false,true,16.23,928,20880,false,null
2022-05-16,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,2994,67365,false,null
2022-05-23,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,398,8955,2,0.3,true,false,true,43.05,1415,31837.5,false,null
2022-05-30,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,115,2587.5,0.3,0,true,false,true,12.44,2597,58432.5,false,null
2022-06-06,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,731,16447.5,1.3,0.2,true,false,true,79.07,3992,89820,false,null
2022-06-13,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,344,7740,1.9,0.3,true,false,true,37.21,1248,28080,false,null
2022-06-20,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,543,12217.5,1.9,0.3,true,false,true,58.74,2017,45382.5,false,null
2022-06-27,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,424,9540,1.7,0.2,true,false,true,45.87,1772,39870,false,null
2022-07-04,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,54,1215,0.3,0,true,false,true,5.84,1254,28215,false,null
2022-07-11,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,221,4972.5,1,0.1,true,false,true,23.91,1573,35392.5,false,null
2022-07-18,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,1790,40275,false,null
2022-07-25,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,281,6322.5,1.1,0.2,true,false,true,30.4,1814,40815,false,null
2022-08-01,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,265,5962.5,1.6,0.2,true,false,true,28.67,1145,25762.5,false,null
2022-08-08,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,236,5310,0.9,0.1,true,false,true,25.53,1811,40747.5,false,null
2022-08-15,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,121,2722.5,0.5,0.1,true,false,true,13.09,1627,36607.5,false,null
2022-08-22,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,181,4072.5,0.6,0.1,true,false,true,19.58,2136,48060,false,null
2022-08-29,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,413,9292.5,1.5,0.2,true,false,true,44.68,1951,43897.5,false,null
2022-09-05,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,391,8797.5,1.3,0.2,true,false,true,42.3,2110,47475,false,null
2022-09-12,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,894,20115,1.6,0.2,true,false,true,96.71,3896,87660,false,null
2022-09-19,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,187,4207.5,1.2,0.2,true,false,true,20.23,1056,23760,false,null
2022-09-26,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,3185,71662.5,false,null
2022-10-03,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,253,5692.5,2.6,0.4,true,false,true,27.37,675,15187.5,false,null
2022-10-10,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,458,10305,1.7,0.2,true,false,true,49.54,1870,42075,false,null
2022-10-17,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,268,6030,1.6,0.2,true,false,true,28.99,1198,26955,false,null
2022-10-24,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,423,9517.5,1.3,0.2,true,false,true,45.76,2316,52110,false,null
2022-10-31,APX-00017,Apex Pro Hex Bolts M8 #17,fasteners,WH-EAST-01,147,3307.5,0.9,0.1,true,false,true,15.9,1094,24615,false,null
