customer_id,category,iso_week_start_date,product_id,sell_through_units,sell_through_revenue_usd,aligned_sell_in_units,aligned_sell_in_revenue_usd,unshifted_sell_in_units,unshifted_sell_in_revenue_usd,pipeline_ratio_aligned,pipeline_ratio_unshifted,product_name,company_name,customer_type,avg_lead_time_days,inventory_buildup_flag,inventory_depletion_flag
CUST-0216,fasteners,2022-05-30,APX-00010,167,3431.85,183,3846.66,205,4341.9,1.096,1.228,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2022-06-06,APX-00010,184,3753.6,205,4341.9,0,0,1.114,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2022-06-13,APX-00010,0,0,0,0,231,5054.28,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2022-06-20,APX-00010,211,4483.75,231,5054.28,0,0,1.095,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2022-06-27,APX-00010,0,0,0,0,231,4405.17,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2022-07-04,APX-00010,207,3924.72,231,4405.17,0,0,1.116,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2022-08-08,APX-00010,0,0,0,0,196,3531.92,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-08-15,APX-00010,178,3086.52,196,3531.92,186,3305.22,1.101,1.045,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-08-22,APX-00010,169,2927.08,186,3305.22,196,3392.76,1.101,1.16,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-08-29,APX-00010,181,3057.09,196,3392.76,196,3524.08,1.083,1.083,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-09-05,APX-00010,177,3035.55,196,3524.08,194,3311.58,1.107,1.096,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-09-12,APX-00010,179,3007.2,194,3311.58,211,3703.05,1.084,1.179,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-09-19,APX-00010,187,3156.56,211,3703.05,0,0,1.128,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-10-10,APX-00010,0,0,0,0,136,2427.6,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-10-17,APX-00010,126,2165.94,136,2427.6,0,0,1.079,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-11-07,APX-00010,0,0,0,0,111,2111.22,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2022-11-14,APX-00010,102,1876.8,111,2111.22,0,0,1.088,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2022-11-28,APX-00010,0,0,0,0,141,2358.93,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2022-12-05,APX-00010,126,2107.98,141,2358.93,96,1712.64,1.119,0.762,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2022-12-12,APX-00010,89,1521.9,96,1712.64,0,0,1.079,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2022-12-26,APX-00010,0,0,0,0,127,2802.89,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-01-02,APX-00010,114,2408.82,127,2802.89,136,2778.48,1.114,1.193,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-01-09,APX-00010,123,2504.28,136,2778.48,0,0,1.106,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-01-16,APX-00010,0,0,0,0,108,2269.08,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-01-23,APX-00010,100,2026,108,2269.08,0,0,1.08,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-02-06,APX-00010,0,0,0,0,95,2069.1,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-02-13,APX-00010,86,1786.22,95,2069.1,133,2746.45,1.105,1.547,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2023-02-20,APX-00010,120,2455.2,133,2746.45,136,2881.84,1.108,1.133,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-02-27,APX-00010,121,2530.11,136,2881.84,0,0,1.124,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-03-13,APX-00010,0,0,0,0,126,2601.9,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-03-20,APX-00010,113,2310.85,126,2601.9,0,0,1.115,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-03-27,APX-00010,0,0,0,0,149,3185.62,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-04-03,APX-00010,136,2809.76,149,3185.62,158,3221.62,1.096,1.162,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-04-10,APX-00010,141,2835.51,158,3221.62,0,0,1.121,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2023-04-24,APX-00010,0,0,0,0,147,3072.3,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2023-05-01,APX-00010,134,2729.58,147,3072.3,0,0,1.097,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2023-05-15,APX-00010,0,0,0,0,229,5008.23,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-05-22,APX-00010,204,4275.84,229,5008.23,205,4216.85,1.123,1.005,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-05-29,APX-00010,184,3668.96,205,4216.85,205,4391.1,1.114,1.114,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-06-05,APX-00010,185,3796.2,205,4391.1,0,0,1.108,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2023-06-19,APX-00010,0,0,0,0,213,4511.34,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2023-06-26,APX-00010,191,3858.2,213,4511.34,0,0,1.115,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2023-07-24,APX-00010,0,0,0,0,251,5127.93,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2023-07-31,APX-00010,228,4541.76,251,5127.93,184,3801.44,1.101,0.807,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2023-08-07,APX-00010,165,3389.1,184,3801.44,0,0,1.115,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2023-08-21,APX-00010,0,0,0,0,244,4967.84,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2023-08-28,APX-00010,218,4421.04,244,4967.84,0,0,1.119,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-09-11,APX-00010,0,0,0,0,245,5186.65,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-09-18,APX-00010,224,4686.08,245,5186.65,188,4064.56,1.094,0.839,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-09-25,APX-00010,174,3624.42,188,4064.56,0,0,1.08,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-10-16,APX-00010,0,0,0,0,185,3966.4,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-10-23,APX-00010,171,3519.18,185,3966.4,163,3361.06,1.082,0.953,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-10-30,APX-00010,150,3022.5,163,3361.06,162,3529.98,1.087,1.08,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2023-11-06,APX-00010,145,3071.1,162,3529.98,0,0,1.117,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-11-27,APX-00010,0,0,0,0,136,2824.72,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-12-04,APX-00010,122,2437.56,136,2824.72,0,0,1.115,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-12-11,APX-00010,0,0,0,0,138,2885.58,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2023-12-18,APX-00010,126,2541.42,138,2885.58,0,0,1.095,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-01-01,APX-00010,0,0,0,0,131,2699.91,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-01-08,APX-00010,118,2422.54,131,2699.91,120,2505.6,1.11,1.017,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-01-15,APX-00010,109,2266.11,0,0,0,0,0,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-01-22,APX-00010,0,0,120,2505.6,89,1994.49,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-01-29,APX-00010,82,1750.7,89,1994.49,143,3197.48,1.085,1.744,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-02-05,APX-00010,128,2727.68,143,3197.48,139,2950.97,1.117,1.086,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-02-12,APX-00010,127,2607.31,139,2950.97,130,2762.5,1.094,1.024,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-02-19,APX-00010,118,2431.98,0,0,0,0,0,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-02-26,APX-00010,0,0,130,2762.5,132,2946.24,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-03-04,APX-00010,121,2616.02,132,2946.24,0,0,1.091,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-03-11,APX-00010,0,0,0,0,125,2728.75,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-03-18,APX-00010,112,2330.72,125,2728.75,169,3616.6,1.116,1.509,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-03-25,APX-00010,150,3190.5,169,3616.6,0,0,1.127,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-04-01,APX-00010,0,0,0,0,180,4026.6,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-04-08,APX-00010,160,3566.4,180,4026.6,166,3495.96,1.125,1.038,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-04-15,APX-00010,149,3063.44,166,3495.96,0,0,1.114,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-04-22,APX-00010,0,0,0,0,187,4119.61,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-04-29,APX-00010,173,3757.56,187,4119.61,0,0,1.081,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-05-06,APX-00010,0,0,0,0,210,4706.1,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-05-13,APX-00010,187,4056.03,210,4706.1,220,4818,1.123,1.176,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-05-20,APX-00010,201,4383.81,220,4818,198,4288.68,1.095,0.985,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-05-27,APX-00010,181,3916.84,198,4288.68,211,4487.97,1.094,1.166,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-06-03,APX-00010,194,4050.72,211,4487.97,230,5025.5,1.088,1.186,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-06-10,APX-00010,207,4500.18,230,5025.5,220,4870.8,1.111,1.063,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-06-17,APX-00010,204,4302.36,220,4870.8,0,0,1.078,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-06-24,APX-00010,0,0,0,0,190,4252.2,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-07-01,APX-00010,174,3821.04,190,4252.2,200,4320,1.092,1.149,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-07-08,APX-00010,183,3855.81,200,4320,0,0,1.093,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-07-22,APX-00010,0,0,0,0,170,3772.3,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-07-29,APX-00010,153,3265.02,170,3772.3,165,3494.7,1.111,1.078,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-08-05,APX-00010,152,3192,165,3494.7,205,4497.7,1.086,1.349,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-08-12,APX-00010,182,3971.24,205,4497.7,0,0,1.126,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-08-19,APX-00010,0,0,0,0,176,3776.96,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-08-26,APX-00010,159,3311.97,176,3776.96,180,3832.2,1.107,1.132,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-09-02,APX-00010,163,3434.41,180,3832.2,0,0,1.104,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-09-09,APX-00010,0,0,0,0,154,3234,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-09-16,APX-00010,140,2914.8,154,3234,0,0,1.1,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-09-23,APX-00010,0,0,0,0,161,3632.16,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-09-30,APX-00010,149,3218.4,161,3632.16,149,3163.27,1.081,1,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-10-07,APX-00010,138,2889.72,149,3163.27,121,2521.64,1.08,0.877,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-10-14,APX-00010,109,2268.29,121,2521.64,0,0,1.11,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-10-21,APX-00010,0,0,0,0,133,2957.92,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-10-28,APX-00010,120,2570.4,133,2957.92,122,2784.04,1.108,1.017,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-11-04,APX-00010,113,2478.09,122,2784.04,117,2559.96,1.08,1.035,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-11-11,APX-00010,108,2324.16,0,0,127,2838.45,0,1.176,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-11-18,APX-00010,115,2501.25,244,5398.41,144,3162.24,2.122,1.252,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-11-25,APX-00010,129,2734.8,144,3162.24,0,0,1.116,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-12-16,APX-00010,0,0,0,0,99,2146.32,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2024-12-23,APX-00010,92,1933.84,0,0,0,0,0,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2024-12-30,APX-00010,0,0,99,2146.32,105,2402.4,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2025-01-06,APX-00010,96,2131.2,105,2402.4,113,2502.95,1.094,1.177,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2025-01-13,APX-00010,104,2233.92,113,2502.95,119,2675.12,1.087,1.144,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2025-01-20,APX-00010,106,2377.58,119,2675.12,0,0,1.123,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2025-02-03,APX-00010,0,0,0,0,118,2715.18,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2025-02-10,APX-00010,108,2422.44,118,2715.18,111,2455.32,1.093,1.028,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2025-02-17,APX-00010,103,2238.19,111,2455.32,0,0,1.078,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2025-02-24,APX-00010,0,0,0,0,148,3313.72,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2025-03-03,APX-00010,132,2876.28,148,3313.72,136,3553.68,1.121,1.03,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2025-03-10,APX-00010,123,3093.45,136,3553.68,0,0,1.106,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.8,false,false
CUST-0216,fasteners,2025-03-17,APX-00010,0,0,0,0,117,3093.48,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.7,false,false
CUST-0216,fasteners,2025-03-24,APX-00010,108,2817.72,117,3093.48,0,0,1.083,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-04-07,APX-00010,0,0,0,0,128,3580.16,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-04-14,APX-00010,116,3101.84,128,3580.16,0,0,1.103,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-05-19,APX-00010,0,0,0,0,169,4622.15,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-05-26,APX-00010,150,3936,169,4622.15,174,4611,1.127,1.16,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-06-02,APX-00010,155,3947.85,174,4611,0,0,1.123,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-06-16,APX-00010,0,0,0,0,122,3353.78,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-06-23,APX-00010,109,2936.46,122,3353.78,0,0,1.119,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-06-30,APX-00010,0,0,0,0,144,3755.52,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-07-07,APX-00010,128,3298.56,144,3755.52,165,4253.7,1.125,1.289,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-07-14,APX-00010,153,3921.39,165,4253.7,0,0,1.078,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-07-21,APX-00010,0,0,0,0,177,4598.46,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-07-28,APX-00010,163,4061.96,177,4598.46,137,3718.18,1.086,0.84,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-08-04,APX-00010,123,3206.61,137,3718.18,139,3668.21,1.114,1.13,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-08-11,APX-00010,125,3222.5,139,3668.21,147,3730.86,1.112,1.176,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-08-18,APX-00010,135,3383.1,147,3730.86,0,0,1.089,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-08-25,APX-00010,0,0,0,0,160,4204.8,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-09-01,APX-00010,146,3708.4,160,4204.8,0,0,1.096,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.5,false,false
CUST-0216,fasteners,2025-09-22,APX-00010,0,0,0,0,133,3410.12,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-09-29,APX-00010,119,3008.32,133,3410.12,97,2439.55,1.118,0.815,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-10-06,APX-00010,87,2161.95,0,0,0,0,0,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-10-13,APX-00010,0,0,97,2439.55,0,0,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-11-03,APX-00010,0,0,0,0,110,2873.2,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,null,null
CUST-0216,fasteners,2025-11-10,APX-00010,102,2613.24,110,2873.2,0,0,1.078,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-12-01,APX-00010,0,0,0,0,84,2105.88,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-12-08,APX-00010,77,1902.67,84,2105.88,127,3375.66,1.091,1.649,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-12-15,APX-00010,114,2922.96,127,3375.66,84,2162.16,1.114,0.737,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-12-22,APX-00010,75,1880.25,84,2162.16,0,0,1.12,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2025-12-29,APX-00010,0,0,0,0,64,1727.36,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2026-01-05,APX-00010,57,1488.84,64,1727.36,0,0,1.123,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2026-01-19,APX-00010,0,0,0,0,81,2167.56,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2026-01-26,APX-00010,73,1894.35,81,2167.56,104,2838.16,1.11,1.425,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2026-02-02,APX-00010,93,2426.37,104,2838.16,88,2399.76,1.118,0.946,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2026-02-09,APX-00010,79,2087.97,0,0,89,2435.04,0,1.127,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2026-02-16,APX-00010,81,2168.37,88,2399.76,0,0,1.086,0,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
CUST-0216,fasteners,2026-02-23,APX-00010,0,0,89,2435.04,0,0,null,null,Apex Pro Hex Bolts M6 #10,Webb Manufacturing,reseller,6.6,false,false
