forecast_anchor_date,iso_week_start_date,horizon,product_id,customer_id,manufacturer,category,subcategory,predicted_volume
2026-03-23,2026-03-23,2,APX-00784,CUST-0035,apex,adhesives,spray,105.00053
2026-03-23,2026-03-23,0,APX-00776,CUST-0250,apex,adhesives,spray,54.518085
2026-03-23,2026-03-23,2,APX-00776,CUST-0283,apex,adhesives,spray,43.051876
2026-03-23,2026-03-23,4,APX-00777,CUST-0074,apex,adhesives,spray,18.617142
2026-03-23,2026-03-23,3,APX-00777,CUST-0308,apex,adhesives,spray,33.777992
2026-03-23,2026-03-23,0,APX-00778,CUST-0121,apex,adhesives,spray,163.07744
2026-03-23,2026-03-23,3,APX-00778,CUST-0169,apex,adhesives,spray,118.291824
2026-03-23,2026-03-23,3,APX-00778,CUST-0222,apex,adhesives,spray,137.16797
2026-03-23,2026-03-23,3,APX-00778,CUST-0250,apex,adhesives,spray,126.75536
2026-03-23,2026-03-23,4,APX-00781,CUST-0072,apex,adhesives,spray,10.724983
2026-03-23,2026-03-23,2,APX-00781,CUST-0140,apex,adhesives,spray,36.987396
2026-03-23,2026-03-23,1,APX-00783,CUST-0099,apex,adhesives,spray,67.70708
2026-03-23,2026-03-23,1,APX-00783,CUST-0147,apex,adhesives,spray,74.81182
2026-03-23,2026-03-23,0,APX-00783,CUST-0155,apex,adhesives,spray,98.068954
2026-03-23,2026-03-23,2,APX-00783,CUST-0191,apex,adhesives,spray,45.0742
2026-03-23,2026-03-23,4,APX-00783,CUST-0362,apex,adhesives,spray,19.942846
2026-03-23,2026-03-23,4,APX-00784,CUST-0020,apex,adhesives,spray,111.16684
2026-03-23,2026-03-23,3,APX-00784,CUST-0035,apex,adhesives,spray,105.00053
2026-03-23,2026-03-23,1,APX-00776,CUST-0250,apex,adhesives,spray,54.518085
2026-03-23,2026-03-23,3,APX-00776,CUST-0283,apex,adhesives,spray,43.051876
2026-03-23,2026-03-23,0,APX-00777,CUST-0074,apex,adhesives,spray,18.617142
2026-03-23,2026-03-23,4,APX-00777,CUST-0308,apex,adhesives,spray,33.777992
2026-03-23,2026-03-23,1,APX-00778,CUST-0121,apex,adhesives,spray,163.07744
2026-03-23,2026-03-23,4,APX-00778,CUST-0169,apex,adhesives,spray,118.291824
2026-03-23,2026-03-23,4,APX-00778,CUST-0222,apex,adhesives,spray,137.16797
2026-03-23,2026-03-23,4,APX-00778,CUST-0250,apex,adhesives,spray,126.75536
2026-03-23,2026-03-23,0,APX-00781,CUST-0072,apex,adhesives,spray,10.724983
2026-03-23,2026-03-23,3,APX-00781,CUST-0140,apex,adhesives,spray,36.987396
2026-03-23,2026-03-23,2,APX-00783,CUST-0099,apex,adhesives,spray,67.70708
2026-03-23,2026-03-23,2,APX-00783,CUST-0147,apex,adhesives,spray,74.81182
2026-03-23,2026-03-23,1,APX-00783,CUST-0155,apex,adhesives,spray,98.068954
2026-03-23,2026-03-23,3,APX-00783,CUST-0191,apex,adhesives,spray,45.0742
2026-03-23,2026-03-23,0,APX-00783,CUST-0362,apex,adhesives,spray,19.942846
2026-03-23,2026-03-23,0,APX-00784,CUST-0020,apex,adhesives,spray,111.16684
2026-03-23,2026-03-23,4,APX-00784,CUST-0035,apex,adhesives,spray,105.00053
2026-03-23,2026-03-23,0,APX-00784,CUST-0284,apex,adhesives,spray,48.138523
2026-03-23,2026-03-23,0,APX-00784,CUST-0315,apex,adhesives,spray,69.687035
2026-03-23,2026-03-23,2,APX-00784,CUST-0350,apex,adhesives,spray,61.277897
2026-03-23,2026-03-23,2,APX-00786,CUST-0014,apex,adhesives,spray,108.57591
2026-03-23,2026-03-23,1,APX-00786,CUST-0154,apex,adhesives,spray,83.64763
2026-03-23,2026-03-23,3,APX-00787,CUST-0014,apex,adhesives,spray,128.89017
2026-03-23,2026-03-23,0,APX-00787,CUST-0027,apex,adhesives,spray,4.4827094
2026-03-23,2026-03-23,3,APX-00787,CUST-0093,apex,adhesives,spray,58.560936
2026-03-23,2026-03-23,4,APX-00787,CUST-0135,apex,adhesives,spray,0.6443546
2026-03-23,2026-03-23,1,APX-00788,CUST-0080,apex,adhesives,spray,2.6821785
2026-03-23,2026-03-23,1,APX-00788,CUST-0219,apex,adhesives,spray,9.765937
2026-03-23,2026-03-23,4,APX-00788,CUST-0220,apex,adhesives,spray,418.7657
2026-03-23,2026-03-23,2,APX-00788,CUST-0238,apex,adhesives,spray,43.446354
2026-03-23,2026-03-23,4,APX-00789,CUST-0027,apex,adhesives,spray,76.25305
2026-03-23,2026-03-23,0,APX-00789,CUST-0065,apex,adhesives,spray,71.08289
2026-03-23,2026-03-23,2,APX-00789,CUST-0098,apex,adhesives,spray,134.25375
2026-03-23,2026-03-23,3,APX-00789,CUST-0126,apex,adhesives,spray,103.798454
2026-03-23,2026-03-23,1,APX-00784,CUST-0284,apex,adhesives,spray,48.138523
2026-03-23,2026-03-23,1,APX-00784,CUST-0315,apex,adhesives,spray,69.687035
2026-03-23,2026-03-23,3,APX-00784,CUST-0350,apex,adhesives,spray,61.277897
2026-03-23,2026-03-23,3,APX-00786,CUST-0014,apex,adhesives,spray,108.57591
2026-03-23,2026-03-23,2,APX-00786,CUST-0154,apex,adhesives,spray,83.64763
2026-03-23,2026-03-23,4,APX-00787,CUST-0014,apex,adhesives,spray,128.89017
2026-03-23,2026-03-23,1,APX-00787,CUST-0027,apex,adhesives,spray,4.4827094
2026-03-23,2026-03-23,4,APX-00787,CUST-0093,apex,adhesives,spray,58.560936
2026-03-23,2026-03-23,0,APX-00787,CUST-0135,apex,adhesives,spray,0.6443546
2026-03-23,2026-03-23,2,APX-00788,CUST-0080,apex,adhesives,spray,2.6821785
2026-03-23,2026-03-23,2,APX-00788,CUST-0219,apex,adhesives,spray,9.765937
2026-03-23,2026-03-23,0,APX-00788,CUST-0220,apex,adhesives,spray,418.7657
2026-03-23,2026-03-23,3,APX-00788,CUST-0238,apex,adhesives,spray,43.446354
2026-03-23,2026-03-23,0,APX-00789,CUST-0027,apex,adhesives,spray,76.25305
2026-03-23,2026-03-23,1,APX-00789,CUST-0065,apex,adhesives,spray,71.08289
2026-03-23,2026-03-23,3,APX-00789,CUST-0098,apex,adhesives,spray,134.25375
2026-03-23,2026-03-23,4,APX-00789,CUST-0126,apex,adhesives,spray,103.798454
2026-03-23,2026-03-23,2,APX-00784,CUST-0284,apex,adhesives,spray,48.138523
2026-03-23,2026-03-23,2,APX-00784,CUST-0315,apex,adhesives,spray,69.687035
2026-03-23,2026-03-23,4,APX-00784,CUST-0350,apex,adhesives,spray,61.277897
2026-03-23,2026-03-23,4,APX-00786,CUST-0014,apex,adhesives,spray,108.57591
2026-03-23,2026-03-23,3,APX-00786,CUST-0154,apex,adhesives,spray,83.64763
2026-03-23,2026-03-23,0,APX-00787,CUST-0014,apex,adhesives,spray,128.89017
2026-03-23,2026-03-23,2,APX-00787,CUST-0027,apex,adhesives,spray,4.4827094
2026-03-23,2026-03-23,0,APX-00787,CUST-0093,apex,adhesives,spray,58.560936
2026-03-23,2026-03-23,1,APX-00787,CUST-0135,apex,adhesives,spray,0.6443546
2026-03-23,2026-03-23,3,APX-00788,CUST-0080,apex,adhesives,spray,2.6821785
2026-03-23,2026-03-23,3,APX-00788,CUST-0219,apex,adhesives,spray,9.765937
2026-03-23,2026-03-23,1,APX-00788,CUST-0220,apex,adhesives,spray,418.7657
2026-03-23,2026-03-23,4,APX-00788,CUST-0238,apex,adhesives,spray,43.446354
2026-03-23,2026-03-23,1,APX-00789,CUST-0027,apex,adhesives,spray,76.25305
2026-03-23,2026-03-23,2,APX-00789,CUST-0065,apex,adhesives,spray,71.08289
2026-03-23,2026-03-23,4,APX-00789,CUST-0098,apex,adhesives,spray,134.25375
2026-03-23,2026-03-23,0,APX-00789,CUST-0126,apex,adhesives,spray,103.798454
2026-03-23,2026-03-23,3,APX-00784,CUST-0284,apex,adhesives,spray,48.138523
2026-03-23,2026-03-23,3,APX-00784,CUST-0315,apex,adhesives,spray,69.687035
2026-03-23,2026-03-23,0,APX-00784,CUST-0350,apex,adhesives,spray,61.277897
2026-03-23,2026-03-23,0,APX-00786,CUST-0014,apex,adhesives,spray,108.57591
2026-03-23,2026-03-23,4,APX-00786,CUST-0154,apex,adhesives,spray,83.64763
2026-03-23,2026-03-23,1,APX-00787,CUST-0014,apex,adhesives,spray,128.89017
2026-03-23,2026-03-23,3,APX-00787,CUST-0027,apex,adhesives,spray,4.4827094
2026-03-23,2026-03-23,1,APX-00787,CUST-0093,apex,adhesives,spray,58.560936
2026-03-23,2026-03-23,2,APX-00787,CUST-0135,apex,adhesives,spray,0.6443546
2026-03-23,2026-03-23,4,APX-00788,CUST-0080,apex,adhesives,spray,2.6821785
2026-03-23,2026-03-23,4,APX-00788,CUST-0219,apex,adhesives,spray,9.765937
2026-03-23,2026-03-23,2,APX-00788,CUST-0220,apex,adhesives,spray,418.7657
2026-03-23,2026-03-23,0,APX-00788,CUST-0238,apex,adhesives,spray,43.446354
2026-03-23,2026-03-23,2,APX-00789,CUST-0027,apex,adhesives,spray,76.25305
2026-03-23,2026-03-23,3,APX-00789,CUST-0065,apex,adhesives,spray,71.08289
2026-03-23,2026-03-23,0,APX-00789,CUST-0098,apex,adhesives,spray,134.25375
2026-03-23,2026-03-23,1,APX-00789,CUST-0126,apex,adhesives,spray,103.798454
2026-03-23,2026-03-23,4,APX-00784,CUST-0284,apex,adhesives,spray,48.138523
2026-03-23,2026-03-23,4,APX-00784,CUST-0315,apex,adhesives,spray,69.687035
2026-03-23,2026-03-23,1,APX-00784,CUST-0350,apex,adhesives,spray,61.277897
2026-03-23,2026-03-23,1,APX-00786,CUST-0014,apex,adhesives,spray,108.57591
2026-03-23,2026-03-23,0,APX-00786,CUST-0154,apex,adhesives,spray,83.64763
2026-03-23,2026-03-23,2,APX-00787,CUST-0014,apex,adhesives,spray,128.89017
2026-03-23,2026-03-23,4,APX-00787,CUST-0027,apex,adhesives,spray,4.4827094
2026-03-23,2026-03-23,2,APX-00787,CUST-0093,apex,adhesives,spray,58.560936
2026-03-23,2026-03-23,3,APX-00787,CUST-0135,apex,adhesives,spray,0.6443546
2026-03-23,2026-03-23,0,APX-00788,CUST-0080,apex,adhesives,spray,2.6821785
2026-03-23,2026-03-23,0,APX-00788,CUST-0219,apex,adhesives,spray,9.765937
2026-03-23,2026-03-23,3,APX-00788,CUST-0220,apex,adhesives,spray,418.7657
2026-03-23,2026-03-23,1,APX-00788,CUST-0238,apex,adhesives,spray,43.446354
2026-03-23,2026-03-23,3,APX-00789,CUST-0027,apex,adhesives,spray,76.25305
2026-03-23,2026-03-23,4,APX-00789,CUST-0065,apex,adhesives,spray,71.08289
2026-03-23,2026-03-23,1,APX-00789,CUST-0098,apex,adhesives,spray,134.25375
2026-03-23,2026-03-23,2,APX-00789,CUST-0126,apex,adhesives,spray,103.798454
2026-03-23,2026-03-23,3,APX-00789,CUST-0369,apex,adhesives,spray,41.9901
2026-03-23,2026-03-23,4,APX-00790,CUST-0036,apex,adhesives,spray,18.040308
2026-03-23,2026-03-23,4,APX-00790,CUST-0176,apex,adhesives,spray,102.30318
2026-03-23,2026-03-23,3,APX-00790,CUST-0225,apex,adhesives,spray,63.424282
2026-03-23,2026-03-23,0,APX-00790,CUST-0236,apex,adhesives,spray,49.76307
2026-03-23,2026-03-23,0,APX-00792,CUST-0115,apex,adhesives,spray,150.51776
2026-03-23,2026-03-23,0,APX-00793,CUST-0048,apex,adhesives,spray,24.30631
2026-03-23,2026-03-23,2,APX-00794,CUST-0026,apex,adhesives,spray,142.45967
2026-03-23,2026-03-23,1,APX-00794,CUST-0237,apex,adhesives,spray,88.52781
2026-03-23,2026-03-23,3,APX-00795,CUST-0065,apex,adhesives,spray,111.66289
2026-03-23,2026-03-23,0,APX-00795,CUST-0108,apex,adhesives,spray,253.26459
2026-03-23,2026-03-23,3,APX-00795,CUST-0130,apex,adhesives,spray,111.80986
2026-03-23,2026-03-23,0,APX-00795,CUST-0195,apex,adhesives,spray,139.52548
2026-03-23,2026-03-23,1,APX-00795,CUST-0275,apex,adhesives,spray,79.76925
2026-03-23,2026-03-23,4,APX-00795,CUST-0293,apex,adhesives,spray,102.158554
2026-03-23,2026-03-23,1,APX-00796,CUST-0086,apex,adhesives,spray,23.042501
2026-03-23,2026-03-23,0,APX-00796,CUST-0101,apex,adhesives,spray,64.65811
2026-03-23,2026-03-23,0,APX-00796,CUST-0261,apex,adhesives,spray,21.100681
2026-03-23,2026-03-23,4,APX-00789,CUST-0369,apex,adhesives,spray,41.9901
2026-03-23,2026-03-23,0,APX-00790,CUST-0036,apex,adhesives,spray,18.040308
2026-03-23,2026-03-23,0,APX-00790,CUST-0176,apex,adhesives,spray,102.30318
2026-03-23,2026-03-23,4,APX-00790,CUST-0225,apex,adhesives,spray,63.424282
2026-03-23,2026-03-23,1,APX-00790,CUST-0236,apex,adhesives,spray,49.76307
2026-03-23,2026-03-23,1,APX-00792,CUST-0115,apex,adhesives,spray,150.51776
2026-03-23,2026-03-23,1,APX-00793,CUST-0048,apex,adhesives,spray,24.30631
2026-03-23,2026-03-23,3,APX-00794,CUST-0026,apex,adhesives,spray,142.45967
2026-03-23,2026-03-23,2,APX-00794,CUST-0237,apex,adhesives,spray,88.52781
2026-03-23,2026-03-23,4,APX-00795,CUST-0065,apex,adhesives,spray,111.66289
2026-03-23,2026-03-23,1,APX-00795,CUST-0108,apex,adhesives,spray,253.26459
2026-03-23,2026-03-23,4,APX-00795,CUST-0130,apex,adhesives,spray,111.80986
2026-03-23,2026-03-23,1,APX-00795,CUST-0195,apex,adhesives,spray,139.52548
2026-03-23,2026-03-23,2,APX-00795,CUST-0275,apex,adhesives,spray,79.76925
2026-03-23,2026-03-23,0,APX-00795,CUST-0293,apex,adhesives,spray,102.158554
2026-03-23,2026-03-23,2,APX-00796,CUST-0086,apex,adhesives,spray,23.042501
2026-03-23,2026-03-23,1,APX-00796,CUST-0101,apex,adhesives,spray,64.65811
2026-03-23,2026-03-23,1,APX-00796,CUST-0261,apex,adhesives,spray,21.100681
2026-03-23,2026-03-23,0,APX-00789,CUST-0369,apex,adhesives,spray,41.9901
2026-03-23,2026-03-23,1,APX-00790,CUST-0036,apex,adhesives,spray,18.040308
2026-03-23,2026-03-23,1,APX-00790,CUST-0176,apex,adhesives,spray,102.30318
2026-03-23,2026-03-23,0,APX-00790,CUST-0225,apex,adhesives,spray,63.424282
2026-03-23,2026-03-23,2,APX-00790,CUST-0236,apex,adhesives,spray,49.76307
2026-03-23,2026-03-23,2,APX-00792,CUST-0115,apex,adhesives,spray,150.51776
2026-03-23,2026-03-23,2,APX-00793,CUST-0048,apex,adhesives,spray,24.30631
2026-03-23,2026-03-23,4,APX-00794,CUST-0026,apex,adhesives,spray,142.45967
2026-03-23,2026-03-23,3,APX-00794,CUST-0237,apex,adhesives,spray,88.52781
2026-03-23,2026-03-23,0,APX-00795,CUST-0065,apex,adhesives,spray,111.66289
2026-03-23,2026-03-23,2,APX-00795,CUST-0108,apex,adhesives,spray,253.26459
2026-03-23,2026-03-23,0,APX-00795,CUST-0130,apex,adhesives,spray,111.80986
2026-03-23,2026-03-23,2,APX-00795,CUST-0195,apex,adhesives,spray,139.52548
2026-03-23,2026-03-23,3,APX-00795,CUST-0275,apex,adhesives,spray,79.76925
2026-03-23,2026-03-23,1,APX-00795,CUST-0293,apex,adhesives,spray,102.158554
2026-03-23,2026-03-23,3,APX-00796,CUST-0086,apex,adhesives,spray,23.042501
2026-03-23,2026-03-23,2,APX-00796,CUST-0101,apex,adhesives,spray,64.65811
2026-03-23,2026-03-23,2,APX-00796,CUST-0261,apex,adhesives,spray,21.100681
2026-03-23,2026-03-23,1,APX-00789,CUST-0369,apex,adhesives,spray,41.9901
2026-03-23,2026-03-23,2,APX-00790,CUST-0036,apex,adhesives,spray,18.040308
2026-03-23,2026-03-23,2,APX-00790,CUST-0176,apex,adhesives,spray,102.30318
2026-03-23,2026-03-23,1,APX-00790,CUST-0225,apex,adhesives,spray,63.424282
2026-03-23,2026-03-23,3,APX-00790,CUST-0236,apex,adhesives,spray,49.76307
2026-03-23,2026-03-23,3,APX-00792,CUST-0115,apex,adhesives,spray,150.51776
2026-03-23,2026-03-23,3,APX-00793,CUST-0048,apex,adhesives,spray,24.30631
2026-03-23,2026-03-23,0,APX-00794,CUST-0026,apex,adhesives,spray,142.45967
2026-03-23,2026-03-23,4,APX-00794,CUST-0237,apex,adhesives,spray,88.52781
2026-03-23,2026-03-23,1,APX-00795,CUST-0065,apex,adhesives,spray,111.66289
2026-03-23,2026-03-23,3,APX-00795,CUST-0108,apex,adhesives,spray,253.26459
2026-03-23,2026-03-23,1,APX-00795,CUST-0130,apex,adhesives,spray,111.80986
2026-03-23,2026-03-23,3,APX-00795,CUST-0195,apex,adhesives,spray,139.52548
2026-03-23,2026-03-23,4,APX-00795,CUST-0275,apex,adhesives,spray,79.76925
2026-03-23,2026-03-23,2,APX-00795,CUST-0293,apex,adhesives,spray,102.158554
2026-03-23,2026-03-23,4,APX-00796,CUST-0086,apex,adhesives,spray,23.042501
2026-03-23,2026-03-23,3,APX-00796,CUST-0101,apex,adhesives,spray,64.65811
2026-03-23,2026-03-23,3,APX-00796,CUST-0261,apex,adhesives,spray,21.100681
2026-03-23,2026-03-23,2,APX-00789,CUST-0369,apex,adhesives,spray,41.9901
2026-03-23,2026-03-23,3,APX-00790,CUST-0036,apex,adhesives,spray,18.040308
2026-03-23,2026-03-23,3,APX-00790,CUST-0176,apex,adhesives,spray,102.30318
2026-03-23,2026-03-23,2,APX-00790,CUST-0225,apex,adhesives,spray,63.424282
2026-03-23,2026-03-23,4,APX-00790,CUST-0236,apex,adhesives,spray,49.76307
2026-03-23,2026-03-23,4,APX-00792,CUST-0115,apex,adhesives,spray,150.51776
2026-03-23,2026-03-23,4,APX-00793,CUST-0048,apex,adhesives,spray,24.30631
2026-03-23,2026-03-23,1,APX-00794,CUST-0026,apex,adhesives,spray,142.45967
2026-03-23,2026-03-23,0,APX-00794,CUST-0237,apex,adhesives,spray,88.52781
2026-03-23,2026-03-23,2,APX-00795,CUST-0065,apex,adhesives,spray,111.66289
2026-03-23,2026-03-23,4,APX-00795,CUST-0108,apex,adhesives,spray,253.26459
2026-03-23,2026-03-23,2,APX-00795,CUST-0130,apex,adhesives,spray,111.80986
2026-03-23,2026-03-23,4,APX-00795,CUST-0195,apex,adhesives,spray,139.52548
2026-03-23,2026-03-23,0,APX-00795,CUST-0275,apex,adhesives,spray,79.76925
2026-03-23,2026-03-23,3,APX-00795,CUST-0293,apex,adhesives,spray,102.158554
2026-03-23,2026-03-23,0,APX-00796,CUST-0086,apex,adhesives,spray,23.042501
2026-03-23,2026-03-23,4,APX-00796,CUST-0101,apex,adhesives,spray,64.65811
2026-03-23,2026-03-23,4,APX-00796,CUST-0261,apex,adhesives,spray,21.100681
2026-03-23,2026-03-23,3,APX-00796,CUST-0270,apex,adhesives,spray,43.449013
2026-03-23,2026-03-23,4,APX-00796,CUST-0367,apex,adhesives,spray,45.43553
2026-03-23,2026-03-23,2,APX-00797,CUST-0008,apex,adhesives,spray,71.81294
2026-03-23,2026-03-23,0,APX-00797,CUST-0056,apex,adhesives,spray,78.840744
2026-03-23,2026-03-23,4,APX-00797,CUST-0061,apex,adhesives,spray,70.75878
2026-03-23,2026-03-23,2,APX-00798,CUST-0024,apex,adhesives,spray,73.26028
2026-03-23,2026-03-23,2,APX-00798,CUST-0058,apex,adhesives,spray,16.011515
2026-03-23,2026-03-23,2,APX-00798,CUST-0196,apex,adhesives,spray,46.185825
2026-03-23,2026-03-23,4,APX-00798,CUST-0248,apex,adhesives,spray,53.607784
2026-03-23,2026-03-23,1,APX-00799,CUST-0093,apex,adhesives,spray,164.55444
2026-03-23,2026-03-23,3,APX-00799,CUST-0239,apex,adhesives,spray,3.6195803
2026-03-23,2026-03-23,0,APX-00799,CUST-0240,apex,adhesives,spray,156.76096
2026-03-23,2026-03-23,4,APX-00800,CUST-0024,apex,adhesives,spray,200.91783
2026-03-23,2026-03-23,4,APX-00800,CUST-0088,apex,adhesives,spray,237.29453
2026-03-23,2026-03-23,3,APX-00800,CUST-0117,apex,adhesives,spray,199.96555
2026-03-23,2026-03-23,4,APX-00800,CUST-0142,apex,adhesives,spray,291.13165
2026-03-23,2026-03-23,0,APX-00800,CUST-0172,apex,adhesives,spray,174.3692
2026-03-23,2026-03-23,3,APX-00800,CUST-0317,apex,adhesives,spray,209.10695
2026-03-23,2026-03-23,1,APX-00801,CUST-0051,apex,adhesives,spray,84.30725
2026-03-23,2026-03-23,4,APX-00796,CUST-0270,apex,adhesives,spray,43.449013
2026-03-23,2026-03-23,0,APX-00796,CUST-0367,apex,adhesives,spray,45.43553
2026-03-23,2026-03-23,3,APX-00797,CUST-0008,apex,adhesives,spray,71.81294
2026-03-23,2026-03-23,1,APX-00797,CUST-0056,apex,adhesives,spray,78.840744
2026-03-23,2026-03-23,0,APX-00797,CUST-0061,apex,adhesives,spray,70.75878
2026-03-23,2026-03-23,3,APX-00798,CUST-0024,apex,adhesives,spray,73.26028
2026-03-23,2026-03-23,3,APX-00798,CUST-0058,apex,adhesives,spray,16.011515
2026-03-23,2026-03-23,3,APX-00798,CUST-0196,apex,adhesives,spray,46.185825
2026-03-23,2026-03-23,0,APX-00798,CUST-0248,apex,adhesives,spray,53.607784
2026-03-23,2026-03-23,2,APX-00799,CUST-0093,apex,adhesives,spray,164.55444
2026-03-23,2026-03-23,4,APX-00799,CUST-0239,apex,adhesives,spray,3.6195803
2026-03-23,2026-03-23,1,APX-00799,CUST-0240,apex,adhesives,spray,156.76096
2026-03-23,2026-03-23,0,APX-00800,CUST-0024,apex,adhesives,spray,200.91783
2026-03-23,2026-03-23,0,APX-00800,CUST-0088,apex,adhesives,spray,237.29453
2026-03-23,2026-03-23,4,APX-00800,CUST-0117,apex,adhesives,spray,199.96555
2026-03-23,2026-03-23,0,APX-00800,CUST-0142,apex,adhesives,spray,291.13165
2026-03-23,2026-03-23,1,APX-00800,CUST-0172,apex,adhesives,spray,174.3692
2026-03-23,2026-03-23,4,APX-00800,CUST-0317,apex,adhesives,spray,209.10695
2026-03-23,2026-03-23,2,APX-00801,CUST-0051,apex,adhesives,spray,84.30725
2026-03-23,2026-03-23,0,APX-00796,CUST-0270,apex,adhesives,spray,43.449013
2026-03-23,2026-03-23,1,APX-00796,CUST-0367,apex,adhesives,spray,45.43553
2026-03-23,2026-03-23,4,APX-00797,CUST-0008,apex,adhesives,spray,71.81294
2026-03-23,2026-03-23,2,APX-00797,CUST-0056,apex,adhesives,spray,78.840744
2026-03-23,2026-03-23,1,APX-00797,CUST-0061,apex,adhesives,spray,70.75878
2026-03-23,2026-03-23,4,APX-00798,CUST-0024,apex,adhesives,spray,73.26028
2026-03-23,2026-03-23,4,APX-00798,CUST-0058,apex,adhesives,spray,16.011515
2026-03-23,2026-03-23,4,APX-00798,CUST-0196,apex,adhesives,spray,46.185825
2026-03-23,2026-03-23,1,APX-00798,CUST-0248,apex,adhesives,spray,53.607784
2026-03-23,2026-03-23,3,APX-00799,CUST-0093,apex,adhesives,spray,164.55444
2026-03-23,2026-03-23,0,APX-00799,CUST-0239,apex,adhesives,spray,3.6195803
2026-03-23,2026-03-23,2,APX-00799,CUST-0240,apex,adhesives,spray,156.76096
2026-03-23,2026-03-23,1,APX-00800,CUST-0024,apex,adhesives,spray,200.91783
2026-03-23,2026-03-23,1,APX-00800,CUST-0088,apex,adhesives,spray,237.29453
2026-03-23,2026-03-23,0,APX-00800,CUST-0117,apex,adhesives,spray,199.96555
2026-03-23,2026-03-23,1,APX-00800,CUST-0142,apex,adhesives,spray,291.13165
2026-03-23,2026-03-23,2,APX-00800,CUST-0172,apex,adhesives,spray,174.3692
2026-03-23,2026-03-23,0,APX-00800,CUST-0317,apex,adhesives,spray,209.10695
2026-03-23,2026-03-23,3,APX-00801,CUST-0051,apex,adhesives,spray,84.30725
2026-03-23,2026-03-23,1,APX-00796,CUST-0270,apex,adhesives,spray,43.449013
2026-03-23,2026-03-23,2,APX-00796,CUST-0367,apex,adhesives,spray,45.43553
2026-03-23,2026-03-23,0,APX-00797,CUST-0008,apex,adhesives,spray,71.81294
2026-03-23,2026-03-23,3,APX-00797,CUST-0056,apex,adhesives,spray,78.840744
2026-03-23,2026-03-23,2,APX-00797,CUST-0061,apex,adhesives,spray,70.75878
2026-03-23,2026-03-23,0,APX-00798,CUST-0024,apex,adhesives,spray,73.26028
2026-03-23,2026-03-23,0,APX-00798,CUST-0058,apex,adhesives,spray,16.011515
2026-03-23,2026-03-23,0,APX-00798,CUST-0196,apex,adhesives,spray,46.185825
2026-03-23,2026-03-23,2,APX-00798,CUST-0248,apex,adhesives,spray,53.607784
2026-03-23,2026-03-23,4,APX-00799,CUST-0093,apex,adhesives,spray,164.55444
2026-03-23,2026-03-23,1,APX-00799,CUST-0239,apex,adhesives,spray,3.6195803
2026-03-23,2026-03-23,3,APX-00799,CUST-0240,apex,adhesives,spray,156.76096
2026-03-23,2026-03-23,2,APX-00800,CUST-0024,apex,adhesives,spray,200.91783
2026-03-23,2026-03-23,2,APX-00800,CUST-0088,apex,adhesives,spray,237.29453
2026-03-23,2026-03-23,1,APX-00800,CUST-0117,apex,adhesives,spray,199.96555
2026-03-23,2026-03-23,2,APX-00800,CUST-0142,apex,adhesives,spray,291.13165
2026-03-23,2026-03-23,3,APX-00800,CUST-0172,apex,adhesives,spray,174.3692
2026-03-23,2026-03-23,1,APX-00800,CUST-0317,apex,adhesives,spray,209.10695
2026-03-23,2026-03-23,4,APX-00801,CUST-0051,apex,adhesives,spray,84.30725
2026-03-23,2026-03-23,2,APX-00796,CUST-0270,apex,adhesives,spray,43.449013
2026-03-23,2026-03-23,3,APX-00796,CUST-0367,apex,adhesives,spray,45.43553
2026-03-23,2026-03-23,1,APX-00797,CUST-0008,apex,adhesives,spray,71.81294
2026-03-23,2026-03-23,4,APX-00797,CUST-0056,apex,adhesives,spray,78.840744
2026-03-23,2026-03-23,3,APX-00797,CUST-0061,apex,adhesives,spray,70.75878
2026-03-23,2026-03-23,1,APX-00798,CUST-0024,apex,adhesives,spray,73.26028
2026-03-23,2026-03-23,1,APX-00798,CUST-0058,apex,adhesives,spray,16.011515
2026-03-23,2026-03-23,1,APX-00798,CUST-0196,apex,adhesives,spray,46.185825
2026-03-23,2026-03-23,3,APX-00798,CUST-0248,apex,adhesives,spray,53.607784
2026-03-23,2026-03-23,0,APX-00799,CUST-0093,apex,adhesives,spray,164.55444
2026-03-23,2026-03-23,2,APX-00799,CUST-0239,apex,adhesives,spray,3.6195803
2026-03-23,2026-03-23,4,APX-00799,CUST-0240,apex,adhesives,spray,156.76096
2026-03-23,2026-03-23,3,APX-00800,CUST-0024,apex,adhesives,spray,200.91783
2026-03-23,2026-03-23,3,APX-00800,CUST-0088,apex,adhesives,spray,237.29453
2026-03-23,2026-03-23,2,APX-00800,CUST-0117,apex,adhesives,spray,199.96555
2026-03-23,2026-03-23,3,APX-00800,CUST-0142,apex,adhesives,spray,291.13165
2026-03-23,2026-03-23,4,APX-00800,CUST-0172,apex,adhesives,spray,174.3692
2026-03-23,2026-03-23,2,APX-00800,CUST-0317,apex,adhesives,spray,209.10695
2026-03-23,2026-03-23,0,APX-00801,CUST-0051,apex,adhesives,spray,84.30725
2026-03-23,2026-03-23,3,APX-00801,CUST-0095,apex,adhesives,spray,64.317856
2026-03-23,2026-03-23,0,APX-00801,CUST-0105,apex,adhesives,spray,139.6039
2026-03-23,2026-03-23,2,APX-00801,CUST-0146,apex,adhesives,spray,33.418205
2026-03-23,2026-03-23,0,APX-00801,CUST-0158,apex,adhesives,spray,89.19996
