customer_id,company_name,parent_company_name,store_count,location_type,customer_type,segment,industry,region,state,city,credit_tier,annual_revenue,sales_rep_id,is_active,created_date,is_chain,is_retail,is_end_consumer,first_order_date,last_order_date,lifetime_revenue_usd,lifetime_units,lifetime_orders,lifetime_cogs_usd,fill_rate_pct,avg_order_value_usd,avg_order_frequency_days,lifetime_gross_margin_usd,on_time_delivery_pct,active_contract_count,lifetime_trade_spend_usd,lifetime_net_margin_usd,contract_attainment_pct
CUST-0114,Ace Hardware - Georgetown,Ace Hardware,8,branch,retail,retail,retail,West,CO,Arlington,A,13576901.32,REP-018,false,2021-04-21,true,true,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0120,True Value - HQ,True Value,6,headquarters,retail,retail,retail,West,CA,Newport,A,23047243.08,REP-016,true,2020-03-05,true,true,false,2021-12-17,2026-03-15,67112337.56999996,3303977,12795,41853201.39,100,5245.2,0.1,25259136.179999962,100,0,6723.98,25252412.199999962,null
CUST-0160,3M Company - Oakland Plant,3M Company,2,plant,end_consumer,OEM,general_manufacturing,Northeast,MA,Oakland,B,22996798.46,REP-009,true,2023-08-31,true,false,true,2021-12-10,2026-03-08,57505196.529999904,3135134,13008,35461607.47000002,100,4420.76,0.1,22043589.059999883,100,0,12290.03,22031299.029999882,102.04
CUST-0184,Nelson Supply,null,null,independent,reseller,factory,automotive,Midwest,IA,Clinton,B,11105384.55,REP-021,true,2018-11-27,false,false,false,2021-12-23,2026-03-21,65136511.849999994,3375734,13250,40380405.23999999,100,4915.96,0.1,24756106.610000007,100,0,15435.73,24740670.880000006,121.95
CUST-0189,Spencer Tool & Die,null,null,independent,end_consumer,contractor,general_manufacturing,South,TX,Hudson,A,304164.62,REP-003,true,2019-05-13,false,false,true,2021-12-10,2026-03-08,57176173.98999993,3042561,12504,35358493.630000025,100,4572.63,0.1,21817680.359999903,100,null,null,21817680.359999903,null
CUST-0190,Turner Welding,null,null,independent,end_consumer,OEM,general_manufacturing,South,SC,Clinton,A,19500027.45,REP-025,true,2021-03-17,false,false,true,2021-12-10,2026-03-08,65239566.14999996,3112744,12366,39903371.590000026,100,5275.72,0.1,25336194.559999935,100,1,19355.12,25316839.439999934,121.95
CUST-0201,Ford Supply,null,null,independent,reseller,factory,food_processing,Northeast,PA,Clinton,C,3227857.21,REP-003,true,2022-11-01,false,false,false,2021-12-23,2026-03-21,68045165.54000014,3255452,12787,42340022.31999995,100,5321.43,0.1,25705143.220000193,100,null,null,25705143.220000193,null
CUST-0216,Webb Manufacturing,null,null,independent,reseller,OEM,food_processing,West,NV,Lexington,C,2205613.48,REP-005,true,2022-01-12,false,false,false,2021-12-23,2026-03-21,68860029.10000013,3188178,11651,41956116.63999999,100,5910.22,0.1,26903912.460000135,100,null,null,26903912.460000135,null
CUST-0220,Blake Machine Shop,null,null,independent,reseller,factory,automotive,West,AZ,Lexington,A,17708564.18,REP-025,true,2020-07-12,false,false,false,2021-12-23,2026-03-21,75018052.20000002,3401922,12639,46516797.06999999,100,5935.44,0.1,28501255.130000025,100,1,10293,28490962.130000025,null
CUST-0230,Lane Tool & Die,null,null,independent,end_consumer,OEM,construction,Northeast,ME,Madison,B,7591674.66,REP-008,true,2022-04-22,false,false,true,2021-12-10,2026-03-08,62640750.59000012,3271684,13168,38572620.45999999,100,4757.04,0.1,24068130.13000013,100,0,16921.82,24051208.31000013,null
CUST-0286,Taylor Fabrication,null,null,independent,reseller,OEM,food_processing,Northeast,MA,Clinton,B,2811347.31,REP-001,true,2023-01-20,false,false,false,2021-12-23,2026-03-21,68222220.85000007,3312137,13079,41465340.44,100,5216.16,0.1,26756880.41000007,100,0,23517.67,26733362.74000007,111.11
CUST-0296,Dalton Supply,null,null,independent,end_consumer,OEM,automotive,South,FL,Clinton,B,6856402.03,REP-013,true,2020-05-19,false,false,true,2021-12-10,2026-03-08,55896796.5300001,3077528,12031,34084968.02000003,100,4646.06,0.1,21811828.510000065,100,null,null,21811828.510000065,null
CUST-0307,Overton Industrial,null,null,independent,end_consumer,factory,general_manufacturing,South,SC,Salem,B,2495211.02,REP-007,false,2019-10-16,false,false,true,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0316,Yarbrough Welding,null,null,independent,reseller,OEM,general_manufacturing,West,UT,Milton,B,10109541.32,REP-016,true,2021-08-04,false,false,false,2021-12-23,2026-03-21,72395613.78999996,3253240,12696,44841086.009999976,100,5702.24,0.1,27554527.779999986,100,null,null,27554527.779999986,null
CUST-0334,Quinn Supply,null,null,independent,end_consumer,OEM,automotive,Northeast,CT,Lexington,A,47635828.85,REP-013,true,2018-12-09,false,false,true,2021-12-10,2026-03-08,72223557.94999994,3453274,12662,44806188.979999945,100,5703.96,0.1,27417368.97,100,0,12569.58,27404799.39,null
CUST-0367,Blake Welding,null,null,independent,reseller,OEM,construction,South,AL,Salem,B,7041278.4,REP-004,true,2020-06-19,false,false,false,2021-12-23,2026-03-21,74428227.41000016,3416507,12776,46458996.76000004,100,5825.63,0.1,27969230.650000118,100,null,null,27969230.650000118,null
CUST-0008,Grainger - Clinton,Grainger,12,branch,reseller,OEM,automotive,West,WA,Riverside,C,22906524.46,REP-001,true,2019-11-24,true,false,false,2021-12-23,2026-03-21,97944407.08999991,5134445,20302,61188705.96999991,100,4824.37,0.1,36755701.120000005,100,0,8471.83,36747229.29000001,101.01
CUST-0012,Grainger - Greenville,Grainger,12,branch,reseller,contractor,general_manufacturing,Northeast,CT,Manchester,B,5587151.76,REP-020,true,2020-03-14,true,false,false,2021-12-23,2026-03-21,100394427.57999988,5008072,18857,63030001.25000001,100,5323.99,0.1,37364426.32999987,100,0,2957.13,37361469.19999987,null
CUST-0021,Fastenal - Salem,Fastenal,15,branch,reseller,contractor,construction,Midwest,MN,Burlington,C,2014119.77,REP-014,true,2021-03-29,true,false,false,2021-12-23,2026-03-21,107200801.09999977,5253991,20282,66269911.609999776,100,5285.51,0.1,40930889.489999995,100,0,3530.85,40927358.63999999,null
CUST-0042,HD Supply - Salem,HD Supply,10,branch,reseller,OEM,general_manufacturing,Northeast,NY,Bristol,B,1675098.94,REP-003,true,2023-09-15,true,false,false,2021-12-23,2026-03-21,65846720.629999995,3043943,12208,41099456.32000004,100,5393.74,0.1,24747264.309999958,100,0,17005.96,24730258.349999957,null
CUST-0076,W.W. Grainger - Oakland,W.W. Grainger,6,branch,reseller,OEM,energy,Midwest,MN,Madison,B,933078.69,REP-013,false,2020-07-01,true,false,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0080,The Home Depot - HQ,The Home Depot,18,headquarters,retail,retail,retail,West,NV,Springfield,B,5164631.35,REP-011,true,2019-09-03,true,true,false,2021-12-17,2026-03-15,120984102.31000003,6365865,19741,74562692.6700002,100,6128.57,0.1,46421409.63999984,100,null,null,46421409.63999984,null
CUST-0151,General Electric - Oakland Plant,General Electric,3,plant,end_consumer,automotive,energy,South,SC,Greenville,D,15781179.3,REP-005,true,2020-07-16,true,false,true,2021-12-10,2026-03-08,66181805.470000006,3180431,12428,40774994.87999989,100,5325.22,0.1,25406810.590000115,100,1,null,25406810.590000115,120.48
CUST-0153,Lockheed Martin - Greenville Plant,Lockheed Martin,3,plant,end_consumer,automotive,defense,South,TX,Hudson,C,100464159.28,REP-006,true,2024-04-28,true,false,true,2021-12-10,2026-03-08,63765061.99000001,3062131,12224,38043512.019999996,100,5216.38,0.1,25721549.970000014,100,1,8305.09,25713244.880000014,120.48
CUST-0163,Honeywell - Clinton Plant,Honeywell,3,plant,end_consumer,automotive,general_manufacturing,Midwest,MI,Salem,C,16432024.23,REP-017,true,2021-09-26,true,false,true,2021-12-10,2026-03-08,68636948.50000006,3119721,12425,42585568.98000011,100,5524.1,0.1,26051379.51999995,100,0,23644.75,26027734.76999995,null
CUST-0183,Mason Fabrication,null,null,independent,reseller,OEM,construction,Midwest,IA,Bristol,A,5150606.66,REP-018,true,2020-07-19,false,false,false,2021-12-23,2026-03-21,68749298.92000005,3531180,13786,41802046.73000003,100,4986.89,0.1,26947252.19000002,100,0,22556.09,26924696.10000002,null
CUST-0185,Owens Fabrication,null,null,independent,reseller,factory,automotive,South,TN,Riverside,A,1127393.34,REP-002,true,2023-04-18,false,false,false,2021-12-23,2026-03-21,71001045.07999995,3557018,13952,43901012.7499999,100,5088.95,0.1,27100032.33000005,100,null,null,27100032.33000005,null
CUST-0198,Collins Welding,null,null,independent,reseller,factory,construction,West,OR,Arlington,A,30593539.88,REP-022,true,2022-08-08,false,false,false,2021-12-23,2026-03-21,62241485.63000005,3054788,12394,38294361.780000076,100,5021.9,0.1,23947123.84999997,100,1,null,23947123.84999997,null
CUST-0214,Thomas Machine Shop,null,null,independent,end_consumer,contractor,food_processing,South,AL,Newport,A,2475026.82,REP-024,true,2020-10-14,false,false,true,2021-12-10,2026-03-08,65150734.310000114,3135050,12096,39965075.50000002,100,5386.14,0.1,25185658.81000009,100,1,14888.6,25170770.21000009,133.33
CUST-0223,Evans Welding,null,null,independent,end_consumer,factory,construction,Northeast,MA,Riverside,A,1133131.36,REP-005,true,2020-08-30,false,false,true,2021-12-10,2026-03-08,56603787.62000005,3180802,13168,35515575.149999976,100,4298.59,0.1,21088212.470000073,100,0,15724.71,21072487.760000072,null
CUST-0225,Grant Fabrication,null,null,independent,end_consumer,OEM,general_manufacturing,Midwest,IA,Salem,A,14583990.13,REP-007,true,2020-05-08,false,false,true,2021-12-10,2026-03-08,64574990.74000008,3386273,13278,39640880.78000006,100,4863.31,0.1,24934109.960000016,100,0,11958.96,24922151.000000015,93.46
CUST-0240,Waters Industrial,null,null,independent,reseller,OEM,automotive,Northeast,NJ,Hudson,C,51818607.7,REP-016,true,2022-03-16,false,false,false,2021-12-23,2026-03-21,67846773.32000013,3263929,12756,41877457.580000006,100,5318.81,0.1,25969315.74000012,100,null,null,25969315.74000012,null
CUST-0255,Maxwell Manufacturing,null,null,independent,reseller,factory,general_manufacturing,Midwest,IA,Hudson,A,81498118.94,REP-007,true,2022-09-19,false,false,false,2021-12-23,2026-03-21,63029306.489999965,3085416,11929,38798927.25000002,100,5283.7,0.1,24230379.239999942,100,0,10160.44,24220218.79999994,93.46
CUST-0265,Young Machine Shop,null,null,independent,reseller,contractor,construction,West,UT,Springfield,B,6008930.35,REP-025,true,2020-10-01,false,false,false,2021-12-23,2026-03-21,66446353.870000005,3015391,11566,40941770.48999999,100,5744.97,0.1,25504583.380000018,100,null,null,25504583.380000018,null
CUST-0299,Goodwin Tool & Die,null,null,independent,end_consumer,contractor,construction,Midwest,MO,Springfield,B,3457247.37,REP-013,true,2018-06-20,false,false,true,2021-12-10,2026-03-08,65328486.43000004,3379776,12600,39926195.78999996,100,5184.8,0.1,25402290.640000075,100,1,17227.14,25385063.500000075,null
CUST-0315,Yamamoto Machine Shop,null,null,independent,reseller,contractor,food_processing,South,LA,Riverside,A,2422657.88,REP-012,true,2022-10-27,false,false,false,2021-12-23,2026-03-21,72942560.96999991,3668161,14119,45111896.039999954,100,5166.27,0.1,27830664.929999955,100,1,13733.82,27816931.109999955,null
CUST-0347,Ellis Fabrication,null,null,independent,reseller,contractor,food_processing,West,WA,Bristol,B,23984572.86,REP-005,true,2019-12-31,false,false,false,2021-12-23,2026-03-21,54229128.65000012,2964489,11560,33506939.00999994,100,4691.1,0.1,20722189.64000018,100,0,18642.68,20703546.96000018,133.33
CUST-0350,Howard Supply,null,null,independent,reseller,factory,construction,West,WA,Clinton,A,30188575.26,REP-014,true,2022-03-20,false,false,false,2021-12-23,2026-03-21,68967432.20000015,3382112,12816,42579520.55000001,100,5381.35,0.1,26387911.65000014,100,0,22975.72,26364935.93000014,93.46
CUST-0368,Cross Manufacturing,null,null,independent,end_consumer,contractor,general_manufacturing,Midwest,WI,Madison,A,8957343.81,REP-024,false,2021-05-25,false,false,true,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0013,Fastenal - HQ,Fastenal,15,headquarters,reseller,contractor,general_manufacturing,Northeast,NY,Franklin,B,18447856.1,REP-018,true,2019-02-08,true,false,false,2021-12-23,2026-03-21,94197075.03000027,4824605,18438,58223987.04999987,100,5108.86,0.1,35973087.9800004,100,0,13193.14,35959894.8400004,null
CUST-0020,Fastenal - Oakland,Fastenal,15,branch,reseller,OEM,automotive,Midwest,WI,Milton,A,978514.18,REP-011,true,2021-04-20,true,false,false,2021-12-23,2026-03-21,105637641.4300001,5133639,19474,64486240.33000018,100,5424.55,0.1,41151401.09999992,100,0,15938.36,41135462.73999992,null
CUST-0022,Fastenal - Manchester,Fastenal,15,branch,reseller,OEM,general_manufacturing,South,AL,Oakland,A,43967898.51,REP-001,true,2024-02-19,true,false,false,2021-12-23,2026-03-21,114367778.89000034,5367634,19422,70749270.97000019,100,5888.57,0.1,43618507.92000015,100,0,17656.43,43600851.49000015,94.34
CUST-0041,HD Supply - Hudson,HD Supply,10,branch,reseller,OEM,energy,West,CO,Springfield,A,605234046.49,REP-006,true,2019-09-16,true,false,false,2021-12-23,2026-03-21,63079599.91000008,3300485,13113,39254996.65000001,100,4810.46,0.1,23824603.260000065,100,null,null,23824603.260000065,null
CUST-0044,HD Supply - Newport,HD Supply,10,branch,reseller,factory,automotive,West,NV,Clinton,B,11171134.9,REP-025,true,2023-11-14,true,false,false,2021-12-23,2026-03-21,61241226.160000004,3180080,12756,38111072.41000001,100,4800.97,0.1,23130153.749999993,100,null,null,23130153.749999993,null
CUST-0089,The Home Depot - Hudson,The Home Depot,18,branch,retail,retail,retail,South,LA,Manchester,D,5719154.97,REP-019,true,2018-07-05,true,true,false,2021-12-17,2026-03-15,141773100.85000038,6764389,19813,88053413.43000004,100,7155.56,0.1,53719687.420000345,100,null,null,53719687.420000345,null
CUST-0157,John Deere - Madison Plant,John Deere,4,plant,end_consumer,aerospace,heavy_equipment,Northeast,MA,Chester,A,1081215.42,REP-022,true,2023-02-10,true,false,true,2021-12-10,2026-03-08,71796776.19000003,3397216,13020,44139255.84000008,100,5514.35,0.1,27657520.34999995,100,0,15946.35,27641573.999999948,null
CUST-0158,John Deere - Salem Plant,John Deere,4,plant,end_consumer,aerospace,heavy_equipment,West,CO,Manchester,B,32796534.56,REP-010,true,2024-06-26,true,false,true,2021-12-10,2026-03-08,57006825.860000044,2952716,12084,34647098.010000005,100,4717.55,0.1,22359727.85000004,100,0,null,22359727.85000004,null
CUST-0174,Davis Tool & Die,null,null,independent,end_consumer,OEM,general_manufacturing,Northeast,ME,Springfield,A,18658922.04,REP-013,false,2020-03-12,false,false,true,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0182,Lambert Tool & Die,null,null,independent,end_consumer,factory,food_processing,West,UT,Burlington,A,5153099.98,REP-005,true,2019-09-22,false,false,true,2021-12-10,2026-03-08,63428538.94000002,3221086,12819,39003306.90999996,100,4948.01,0.1,24425232.03000006,100,null,null,24425232.03000006,null
CUST-0186,Palmer Tool & Die,null,null,independent,reseller,factory,food_processing,Northeast,CT,Riverside,C,27376149.01,REP-012,true,2021-03-31,false,false,false,2021-12-23,2026-03-21,63529442.4400001,3213905,12878,39256194.30000006,100,4933.18,0.1,24273248.140000045,100,0,4622.44,24268625.700000044,null
CUST-0191,Underwood Welding,null,null,independent,reseller,OEM,food_processing,West,WA,Riverside,B,10117309.36,REP-025,true,2023-06-11,false,false,false,2021-12-23,2026-03-21,65880164.05999997,3230345,12428,40407042.79000002,100,5300.95,0.1,25473121.26999995,100,0,24357.61,25448763.65999995,null
CUST-0192,Valdez Supply,null,null,independent,reseller,factory,construction,Northeast,NJ,Chester,C,1978922.08,REP-003,true,2022-07-25,false,false,false,2021-12-23,2026-03-21,57240292.31999993,2996733,12417,35576617.920000024,100,4609.83,0.1,21663674.39999991,100,0,6014.35,21657660.049999908,null
CUST-0207,Logan Manufacturing,null,null,independent,end_consumer,contractor,food_processing,South,SC,Franklin,B,6071134.1,REP-023,true,2024-10-08,false,false,true,2021-12-10,2026-03-08,58990422.70999998,2958807,11594,35700556.31000005,100,5088.01,0.1,23289866.39999993,100,0,6948.02,23282918.379999932,87.72
CUST-0210,Oliver Tool & Die,null,null,independent,end_consumer,factory,general_manufacturing,Midwest,MN,Hudson,B,6941465.37,REP-013,true,2019-05-03,false,false,true,2021-12-10,2026-03-08,64386676.27000013,3047907,12097,39406813.68000003,100,5322.53,0.1,24979862.5900001,100,0,9352.31,24970510.2800001,null
CUST-0217,Yates Fabrication,null,null,independent,reseller,factory,general_manufacturing,West,CO,Salem,B,47739083.32,REP-025,true,2024-08-30,false,false,false,2021-12-23,2026-03-21,58837978.23000018,2978858,11795,36429507.27999997,100,4988.38,0.1,22408470.95000021,100,1,21633.97,22386836.980000213,null
CUST-0232,Norris Machine Shop,null,null,independent,end_consumer,factory,general_manufacturing,South,FL,Auburn,C,7140435.4,REP-005,true,2023-04-08,false,false,true,2021-12-10,2026-03-08,66627368.28999992,3160260,12062,41667010.06999992,100,5523.74,0.1,24960358.22,100,0,18037.49,24942320.73,null
CUST-0239,Vaughn Manufacturing,null,null,independent,reseller,OEM,construction,Northeast,NJ,Salem,C,19740719.91,REP-004,true,2020-10-04,false,false,false,2021-12-23,2026-03-21,65665562.32000015,3092398,11856,41096483.020000026,100,5538.59,0.1,24569079.300000124,100,null,null,24569079.300000124,null
CUST-0241,York Manufacturing,null,null,independent,end_consumer,OEM,general_manufacturing,South,TX,Arlington,A,2555721.62,REP-022,true,2022-02-15,false,false,true,2021-12-10,2026-03-08,66130811.63000004,3345526,12823,41024159.60000006,100,5157.2,0.1,25106652.02999998,100,null,null,25106652.02999998,null
CUST-0250,Holland Manufacturing,null,null,independent,end_consumer,factory,food_processing,West,WA,Oakland,D,4239254.51,REP-001,true,2020-07-17,false,false,true,2021-12-10,2026-03-08,62797345.480000064,3316593,13460,39161153.86999995,100,4665.48,0.1,23636191.61000011,100,null,null,23636191.61000011,null
CUST-0251,Irving Fabrication,null,null,independent,reseller,OEM,general_manufacturing,Northeast,CT,Franklin,A,6948731.97,REP-017,true,2018-05-26,false,false,false,2021-12-23,2026-03-21,63250780.82000004,3239123,13021,38732005.74000001,100,4857.6,0.1,24518775.080000028,100,null,null,24518775.080000028,null
CUST-0253,Kemp Industrial,null,null,independent,reseller,contractor,general_manufacturing,Midwest,IL,Franklin,A,10287148.84,REP-025,true,2023-01-12,false,false,false,2021-12-23,2026-03-21,70254355.10999997,3162028,12559,43246960.42000001,100,5593.94,0.1,27007394.68999996,100,null,null,27007394.68999996,null
CUST-0256,Nolan Welding,null,null,independent,end_consumer,contractor,construction,West,CA,Arlington,A,33912143.53,REP-020,true,2022-06-15,false,false,true,2021-12-10,2026-03-08,53562003.68999998,2820734,11708,32840876.35000002,100,4574.82,0.1,20721127.339999963,100,null,null,20721127.339999963,null
CUST-0258,Phelps Machine Shop,null,null,independent,end_consumer,contractor,construction,South,TN,Newport,B,7156799.43,REP-002,true,2024-10-26,false,false,true,2021-12-10,2026-03-08,59777484.34000009,2936572,11124,36802106.69000002,100,5373.74,0.1,22975377.650000073,100,null,null,22975377.650000073,null
CUST-0262,Vincent Industrial,null,null,independent,reseller,contractor,construction,South,NC,Bristol,B,5451780.63,REP-020,true,2024-09-04,false,false,false,2021-12-23,2026-03-21,54746667.14999989,3059171,11811,34112056.699999966,100,4635.23,0.1,20634610.44999992,100,1,24986.41,20609624.03999992,null
CUST-0281,Oconnor Tool & Die,null,null,independent,end_consumer,contractor,construction,South,FL,Burlington,B,2272396.74,REP-003,true,2020-11-03,false,false,true,2021-12-10,2026-03-08,69197831.19999988,3097344,11822,42222303.96000003,100,5853.31,0.1,26975527.239999853,100,0,19440.89,26956086.349999852,null
CUST-0287,Ulrich Tool & Die,null,null,independent,end_consumer,contractor,food_processing,Midwest,IL,Chester,C,15998674.07,REP-016,true,2021-06-08,false,false,true,2021-12-10,2026-03-08,70210075.32999992,3229972,13246,42984637.81999995,100,5300.47,0.1,27225437.509999976,100,1,12371.05,27213066.459999975,null
CUST-0302,Jennings Industrial,null,null,independent,end_consumer,factory,automotive,West,WA,Chester,A,34860225.5,REP-011,true,2024-08-24,false,false,true,2021-12-10,2026-03-08,71239605.24999997,3556625,13343,43291798.01999994,100,5339.1,0.1,27947807.230000027,100,null,null,27947807.230000027,null
CUST-0326,Irving Industrial,null,null,independent,end_consumer,OEM,general_manufacturing,Midwest,IL,Arlington,C,140925.51,REP-002,true,2023-04-04,false,false,true,2021-12-10,2026-03-08,64135767.84999981,3213966,12818,39585645.059999965,100,5003.57,0.1,24550122.789999843,100,null,null,24550122.789999843,null
CUST-0014,Fastenal - Burlington,Fastenal,15,branch,reseller,OEM,construction,South,SC,Oakland,A,4709312.7,REP-018,true,2022-04-25,true,false,false,2021-12-23,2026-03-21,114554557.85000004,5410318,19507,71242547.5700001,100,5872.48,0.1,43312010.27999994,100,null,null,43312010.27999994,null
CUST-0045,HD Supply - Greenville,HD Supply,10,branch,reseller,OEM,general_manufacturing,South,GA,Salem,A,637250,REP-005,true,2020-11-08,true,false,false,2021-12-23,2026-03-21,76311860.35000008,3561591,13575,47838106.80999997,100,5621.5,0.1,28473753.54000011,100,1,2246.74,28471506.800000113,112.36
CUST-0047,Kaman Distribution - Lexington,Kaman Distribution,5,branch,reseller,OEM,automotive,West,CO,Hudson,B,121557965.5,REP-009,true,2019-05-21,true,false,false,2021-12-23,2026-03-21,60474868.76000009,3068750,11939,37075553.48000003,100,5065.32,0.1,23399315.28000006,100,null,null,23399315.28000006,null
CUST-0052,Applied Industrial - Greenville,Applied Industrial,7,branch,reseller,factory,general_manufacturing,South,TN,Hudson,C,100364038.87,REP-006,false,2022-02-07,true,false,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0068,Lawson Products - Salem,Lawson Products,4,branch,reseller,factory,automotive,South,NC,Lexington,A,7299334.26,REP-018,true,2020-10-07,true,false,false,2021-12-23,2026-03-21,60626392.89000001,2990403,11522,37149231.53000002,100,5261.79,0.1,23477161.359999985,100,null,null,23477161.359999985,null
CUST-0070,Lawson Products - Madison,Lawson Products,4,branch,reseller,OEM,general_manufacturing,Midwest,IA,Georgetown,B,1662650.93,REP-024,true,2018-04-01,true,false,false,2021-12-23,2026-03-21,67833288.76999989,3496904,13209,42101725.58999999,100,5135.38,0.1,25731563.179999903,100,0,3172.09,25728391.089999903,117.65
CUST-0099,Lowe's - Manchester,Lowe's,14,branch,retail,retail,retail,West,UT,Madison,A,19516309.58,REP-012,true,2022-11-30,true,true,false,2021-12-17,2026-03-15,124593676.41999997,5957026,19952,77261371.49000005,100,6244.67,0.1,47332304.92999992,100,null,null,47332304.92999992,null
CUST-0124,True Value - Milton,True Value,6,branch,retail,retail,retail,West,AZ,Milton,A,12905717.2,REP-003,true,2024-01-10,true,true,false,2021-12-17,2026-03-15,67920077.39999992,3308057,12890,41068023.49999998,100,5269.21,0.1,26852053.89999994,100,0,11399.4,26840654.49999994,null
CUST-0129,Menards - Hudson,Menards,5,branch,retail,retail,retail,Midwest,WI,Oakland,A,14177677.11,REP-011,true,2019-02-05,true,true,false,2021-12-17,2026-03-15,57740959.63,3102094,11905,36102541.229999974,100,4850.14,0.1,21638418.40000003,100,0,null,21638418.40000003,null
CUST-0138,Tractor Supply - HQ,Tractor Supply,2,headquarters,retail,retail,retail,West,AZ,Arlington,A,30908685.5,REP-025,true,2019-04-10,true,true,false,2021-12-17,2026-03-15,71682105.82999992,3498290,13065,43415255.35999994,100,5486.58,0.1,28266850.469999984,100,0,13107.58,28253742.889999986,null
CUST-0141,The Boeing Company - Lexington Plant,The Boeing Company,5,plant,end_consumer,automotive,aerospace,Northeast,ME,Newport,D,1723752.59,REP-025,true,2024-06-11,true,false,true,2021-12-10,2026-03-08,87160116.85000007,4661646,19885,53719908.02999988,100,4383.21,0.1,33440208.820000187,100,null,null,33440208.820000187,null
CUST-0164,Parker Hannifin - HQ,Parker Hannifin,2,headquarters,end_consumer,aerospace,general_manufacturing,West,UT,Milton,A,8824570.95,REP-016,true,2022-11-30,true,false,true,2021-12-10,2026-03-08,64071446.61000009,3113617,12937,39070959.02999999,100,4952.57,0.1,25000487.580000103,100,0,null,25000487.580000103,107.53
CUST-0168,Illinois Tool Works - HQ,Illinois Tool Works,3,headquarters,end_consumer,automotive,general_manufacturing,Northeast,NH,Chester,C,347993798.64,REP-020,true,2022-10-16,true,false,true,2021-12-10,2026-03-08,64003012.04000016,3249890,11878,39291286.76,100,5388.37,0.1,24711725.280000165,100,null,null,24711725.280000165,null
CUST-0178,Harris Machine Shop,null,null,independent,reseller,OEM,automotive,South,AL,Fairview,A,382247.49,REP-005,true,2021-10-14,false,false,false,2021-12-23,2026-03-21,61733211.15000002,3062348,12107,38320975.75000006,100,5098.97,0.1,23412235.39999996,100,0,8085.21,23404150.18999996,91.74
CUST-0292,Ziegler Tool & Die,null,null,independent,reseller,factory,food_processing,Northeast,NJ,Auburn,A,10539305.74,REP-008,true,2022-11-21,false,false,false,2021-12-23,2026-03-21,63715011.64,3257851,12355,39333969.23999999,100,5157.02,0.1,24381042.400000013,100,0,8813.86,24372228.540000014,103.09
CUST-0305,McAllister Welding,null,null,independent,end_consumer,contractor,general_manufacturing,Midwest,MO,Milton,A,12908555.49,REP-021,true,2019-07-21,false,false,true,2021-12-10,2026-03-08,57241676.00000001,3036968,12370,35566231.680000015,100,4627.46,0.1,21675444.319999993,100,0,null,21675444.319999993,129.87
CUST-0311,Townsend Industrial,null,null,independent,reseller,OEM,construction,Northeast,MA,Clinton,B,543765.23,REP-009,false,2024-01-31,false,false,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0312,Updike Industrial,null,null,independent,end_consumer,OEM,automotive,West,OR,Lexington,B,26407207.5,REP-010,true,2021-03-18,false,false,true,2021-12-10,2026-03-08,62098605.99000016,3137730,12633,38189553.909999914,100,4915.59,0.1,23909052.080000244,100,null,null,23909052.080000244,null
CUST-0317,Zapata Fabrication,null,null,independent,reseller,OEM,general_manufacturing,South,FL,Madison,B,18395610.8,REP-022,true,2024-02-21,false,false,false,2021-12-23,2026-03-21,83703498.63999987,3756568,13220,51527871.79000001,100,6331.58,0.1,32175626.84999986,100,0,4096.02,32171530.82999986,null
CUST-0342,Zimmerman Manufacturing,null,null,independent,reseller,factory,food_processing,Midwest,OH,Madison,C,8664501.2,REP-010,true,2024-06-19,false,false,false,2021-12-23,2026-03-21,77059156.02000009,3487006,12791,47330655.40000002,100,6024.48,0.1,29728500.620000064,100,null,null,29728500.620000064,null
CUST-0348,Ford Tool & Die,null,null,independent,reseller,OEM,food_processing,Northeast,ME,Lexington,B,421919.85,REP-021,true,2021-07-09,false,false,false,2021-12-23,2026-03-21,70581154.82,3160464,12712,44793044.150000036,100,5552.32,0.1,25788110.669999957,100,1,12771.77,25775338.899999958,null
CUST-0360,Stone Fabrication,null,null,independent,end_consumer,contractor,food_processing,Northeast,PA,Auburn,A,17966886.62,REP-015,true,2024-10-19,false,false,true,2021-12-10,2026-03-08,67038424.53999999,3173478,12719,41450821.35999996,100,5270.73,0.1,25587603.18000003,100,1,10376.48,25577226.70000003,null
CUST-0005,Grainger - Madison,Grainger,12,branch,reseller,contractor,automotive,South,TN,Lexington,D,4121121.56,REP-019,true,2018-07-10,true,false,false,2021-12-23,2026-03-21,91653671.6500002,4749538,17510,56675396.22000013,100,5234.36,0.1,34978275.43000007,100,0,null,34978275.43000007,104.17
CUST-0007,Grainger - Auburn,Grainger,12,branch,reseller,OEM,automotive,Northeast,PA,Hudson,C,10585849.49,REP-021,true,2019-08-22,true,false,false,2021-12-23,2026-03-21,88140629.91000006,4606538,18808,54588051.08000008,100,4686.34,0.1,33552578.829999976,100,null,null,33552578.829999976,null
