customer_id,company_name,parent_company_name,store_count,location_type,customer_type,segment,industry,region,state,city,credit_tier,annual_revenue,sales_rep_id,is_active,created_date,is_chain,is_retail,is_end_consumer
CUST-0102,Lowe's - Clinton,Lowe's,14,branch,retail,retail,retail,Midwest,IL,Franklin,A,14347702.68,REP-008,true,2021-02-07,true,true,false
CUST-0107,Lowe's - Arlington,Lowe's,14,branch,retail,retail,retail,Midwest,MO,Chester,B,4624546.13,REP-012,true,2019-04-08,true,true,false
CUST-0116,Ace Hardware - Lexington,Ace Hardware,8,branch,retail,retail,retail,Northeast,NY,Lexington,A,782455.25,REP-005,true,2021-04-03,true,true,false
CUST-0119,Ace Hardware - Burlington,Ace Hardware,8,branch,retail,retail,retail,West,AZ,Lexington,A,2232704.98,REP-025,true,2021-10-02,true,true,false
CUST-0123,True Value - Greenville,True Value,6,branch,retail,retail,retail,South,TX,Madison,B,1259243.65,REP-007,true,2018-01-11,true,true,false
CUST-0128,Menards - Milton,Menards,5,branch,retail,retail,retail,Midwest,IA,Auburn,B,12309068.1,REP-025,true,2018-03-29,true,true,false
CUST-0135,Northern Tool - HQ,Northern Tool,3,headquarters,retail,retail,retail,South,GA,Fairview,B,3075884.95,REP-016,true,2021-12-10,true,true,false
CUST-0172,Baker Tool & Die,null,null,independent,end_consumer,factory,food_processing,Midwest,MO,Newport,A,17002852.42,REP-002,true,2021-04-05,false,false,true
CUST-0176,Fisher Supply,null,null,independent,reseller,OEM,automotive,Northeast,NH,Auburn,B,6195564.58,REP-021,true,2021-11-25,false,false,false
CUST-0193,Walker Machine Shop,null,null,independent,reseller,factory,food_processing,Midwest,MO,Riverside,A,856770.31,REP-024,true,2024-08-20,false,false,false
CUST-0194,Young Machine Shop,null,null,independent,reseller,factory,automotive,Midwest,WI,Bristol,A,8386992.97,REP-009,true,2020-02-04,false,false,false
CUST-0212,Reed Tool & Die,null,null,independent,reseller,contractor,automotive,West,WA,Bristol,C,1072251.13,REP-013,true,2021-11-08,false,false,false
CUST-0231,Miles Fabrication,null,null,independent,reseller,OEM,food_processing,South,GA,Georgetown,A,2998090.73,REP-005,false,2023-03-29,false,false,false
CUST-0252,Jefferson Industrial,null,null,independent,reseller,factory,general_manufacturing,Midwest,MO,Madison,C,4022285.39,REP-023,true,2019-12-29,false,false,false
CUST-0254,Lawson Machine Shop,null,null,independent,end_consumer,factory,general_manufacturing,Midwest,MO,Fairview,B,1021754.59,REP-016,true,2022-10-28,false,false,true
CUST-0273,Gallagher Manufacturing,null,null,independent,reseller,factory,construction,South,TX,Clinton,B,10346627.16,REP-009,true,2021-09-21,false,false,false
CUST-0277,Kennedy Fabrication,null,null,independent,end_consumer,OEM,general_manufacturing,West,CA,Franklin,B,91908.72,REP-022,true,2022-05-15,false,false,true
CUST-0289,Whitaker Fabrication,null,null,independent,reseller,OEM,general_manufacturing,Northeast,NH,Manchester,B,127774079.74,REP-009,true,2018-02-16,false,false,false
CUST-0306,Norton Manufacturing,null,null,independent,reseller,OEM,automotive,Northeast,ME,Lexington,B,3020031.08,REP-003,true,2020-04-22,false,false,false
CUST-0309,Ransom Tool & Die,null,null,independent,reseller,OEM,automotive,Midwest,IN,Hudson,A,603933030.05,REP-024,true,2022-06-26,false,false,false
CUST-0329,Lambert Supply,null,null,independent,reseller,factory,construction,West,WA,Arlington,A,318312.41,REP-010,true,2021-12-06,false,false,false
